GH1	GH-N, GHN, GH, hGH-N	growth hormone 1
RN7SL742P		RNA, 7SL, cytoplasmic 742, pseudogene
FAM178A	FLJ10512, FLJ25012	family with sequence similarity 178, member A
TMEM125	MGC17299	transmembrane protein 125
C8G		complement component 8, gamma polypeptide
TRMT112P1		tRNA methyltransferase 11-2 homolog (S. cerevisiae) pseudogene 1
ZCWPW2	ZCW2	zinc finger, CW type with PWWP domain 2
A2MP1		alpha-2-macroglobulin pseudogene 1
CRIM1		cysteine rich transmembrane BMP regulator 1 (chordin-like)
MIR4535	hsa-mir-4535	microRNA 4535
HIGD1A	HIG1, DKFZP564K247	HIG1 hypoxia inducible domain family, member 1A
TFRC	CD71, TFR1, p90	transferrin receptor
LINC00479	PRED76, FLJ32835	long intergenic non-protein coding RNA 479
LINC00487	FLJ42418	long intergenic non-protein coding RNA 487
PTPRU	PTPRO, hPTP-J, PCP-2, FMI, PTP	protein tyrosine phosphatase, receptor type, U
MIR581	hsa-mir-581	microRNA 581
DFNB83		deafness, autosomal recessive 83
VN1R56P		vomeronasal 1 receptor 56 pseudogene
ALYREF	ALY, BEF, ALY/REF, REF	Aly/REF export factor
SFXN5	BBG-TCC	sideroflexin 5
MIR1201~withdrawn		symbol withdrawn, see SNORD126
RSPH9	FLJ30845, CILD12	radial spoke head 9 homolog (Chlamydomonas)
RNU6-554P		RNA, U6 small nuclear 554, pseudogene
RPML3~withdrawn		symbol withdrawn, see MRPL3
SRP72P1		signal recognition particle 72kDa pseudogene 1
ZNF102~withdrawn		entry withdrawn
GAD3~withdrawn		entry withdrawn
MED15P7		mediator complex subunit 15 pseudogene 7
PES1P2		pescadillo ribosomal biogenesis factor 1 pseudogene 2
FBXO2	FBX2, Nfb42, Fbs1, Fbg1	F-box protein 2
RNA5SP467		RNA, 5S ribosomal pseudogene 467
FAM27D1	OTTHUMG00000013267	family with sequence similarity 27, member D1
RPS14P8		ribosomal protein S14 pseudogene 8
SETD1B	KIAA1076, Set1B, KMT2G	SET domain containing 1B
FAM21A	bA56A21.1	family with sequence similarity 21, member A
RPL23AP63		ribosomal protein L23a pseudogene 63
ABCA9	EST640918	ATP-binding cassette, sub-family A (ABC1), member 9
MUC4		mucin 4, cell surface associated
NDUFAF3	MGC10527, DKFZP564J0123, E3-3, 2P1	NADH dehydrogenase (ubiquinone) complex I, assembly factor 3
KLC2	FLJ12387	kinesin light chain 2
C12orf43	FLJ12448	chromosome 12 open reading frame 43
C1orf140~withdrawn		entry withdrawn
APTX	FLJ20157, AOA, AOA1, EAOH, EOAHA	aprataxin
OAT	HOGA	ornithine aminotransferase
MIR4664	hsa-mir-4664	microRNA 4664
NDUFA5P6		NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 5 pseudogene 6
RPL12P34		ribosomal protein L12 pseudogene 34
CST7		cystatin F (leukocystatin)
RNU6-895P		RNA, U6 small nuclear 895, pseudogene
NARF-IT1		NARF intronic transcript 1 (non-protein coding)
TLK2P2	TLK2ps2	tousled-like kinase 2 pseudogene 2
GBP3	FLJ10961	guanylate binding protein 3
RPL26P5	HsT41398	ribosomal protein L26 pseudogene 5
BMS1P12		BMS1 pseudogene 12
NPT1~withdrawn		symbol withdrawn, see SLC17A1
SF3B3	SAP130, SF3b130, RSE1, KIAA0017	splicing factor 3b, subunit 3, 130kDa
OC90		otoconin 90
KCNIP1	KCHIP1	Kv channel interacting protein 1
TBC1D30	KIAA0984	TBC1 domain family, member 30
RNU6ATAC10P		RNA, U6atac small nuclear 10, pseudogene
USP33	KIAA1097, VDU1	ubiquitin specific peptidase 33
TCF3	E2A, ITF1, MGC129647, MGC129648, bHLHb21, VDIR, E47	transcription factor 3
RIMKLA	MGC47816, RP11-157D18.1, NAAGS-II	ribosomal modification protein rimK-like family member A
CHST5	I-GLCNAC-6-ST, FLJ22167	carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 5
THRIL	Linc1992, TCONS_00020260, BRI3BP-AS1	TNF and HNRNPL related immunoregulatory long non-coding RNA
LINC00847		long intergenic non-protein coding RNA 847
TUBB3P1		tubulin, beta 3 class III pseudogene 1
ERVK-26		endogenous retrovirus group K, member 26
FRA12E		fragile site, aphidicolin type, common, fra(12)(q24)
RRAGB		Ras-related GTP binding B
PRC1-AS1		PRC1 antisense RNA 1
HDAC9	KIAA0744, HDAC, MITR, HD7, HDAC7B	histone deacetylase 9
CD226	DNAM-1, DNAM1, PTA1, TLiSA1	CD226 molecule
PDE1C	Hcam3	phosphodiesterase 1C, calmodulin-dependent 70kDa
TRIO	ARHGEF23	trio Rho guanine nucleotide exchange factor
PCDHGB4	FIB2, CDH20, PCDH-GAMMA-B4	protocadherin gamma subfamily B, 4
RN7SKP240		RNA, 7SK small nuclear pseudogene 240
MIR886~withdrawn		symbol withdrawn, see VTRNA2-1
HNRNPA3P6		heterogeneous nuclear ribonucleoprotein A3 pseudogene 6
RPS21P1		ribosomal protein S21 pseudogene 1
ZNF172~withdrawn		entry withdrawn
GNG3		guanine nucleotide binding protein (G protein), gamma 3
CLCNL2~withdrawn		entry withdrawn
MIR203A	hsa-mir-203	microRNA 203a
IGHVII-15-1	IGHV(II)-15-1	immunoglobulin heavy variable (II)-15-1 (pseudogene)
RN7SL631P~withdrawn		symbol withdrawn, see RN7SL3
ZNF886P		zinc finger protein 886, pseudogene
KCTD14	MGC2376	potassium channel tetramerization domain containing 14
GOLGA8UP		golgin A8 family, member U, pseudogene
SPANXA2		SPANX family, member A2
IL36G	IL-1H1, IL-1RP2, IL-1F9, IL1H1, IL1E	interleukin 36, gamma
CIRH1A	NAIC, FLJ14728, KIAA1988, TEX292, CIRHIN, UTP4	cirrhosis, autosomal recessive 1A (cirhin)
CDC42P6		cell division cycle 42 pseudogene 6
SPATA31D3	FLJ44082	SPATA31 subfamily D, member 3
POU5F2	SPRM-1, FLJ25680	POU domain class 5, transcription factor 2
ARHGEF38	FLJ20184	Rho guanine nucleotide exchange factor (GEF) 38
GLC1D		glaucoma 1, open angle, D (adult-onset)
BEST2	FLJ20132	bestrophin 2
RN7SL123P		RNA, 7SL, cytoplasmic 123, pseudogene
C14orf105	FLJ10650	chromosome 14 open reading frame 105
ADTAA~withdrawn		symbol withdrawn, see AP2A1
ALDL1~withdrawn		symbol withdrawn, see ABCD2
SREBF1	SREBP1, bHLHd1, SREBP-1c	sterol regulatory element binding transcription factor 1
LINC01151		long intergenic non-protein coding RNA 1151
CCDC171	FLJ39267, FLJ46740, Em:AL513423.1, bA778P13.1, bA536D16.1	coiled-coil domain containing 171
RPL26	L26	ribosomal protein L26
ORMDL2	HSPC160, adoplin-2, MST095, MSTP095	ORM1-like 2 (S. cerevisiae)
NAP1L1P1		nucleosome assembly protein 1-like 1 pseudogene 1
ECD	hSGT1, GCR2	ecdysoneless homolog (Drosophila)
RPS12P31		ribosomal protein S12 pseudogene 31
TFEC	TCFEC, TFECL, bHLHe34	transcription factor EC
RPL7AP71		ribosomal protein L7a pseudogene 71
ZDHHC20	FLJ25952	zinc finger, DHHC-type containing 20
HMHA1	KIAA0223, HA-1, ARHGAP45	histocompatibility (minor) HA-1
RNR2		RNA, ribosomal cluster 2
MIR1470	hsa-mir-1470	microRNA 1470
GPHB5	ZLUT1, GPB5	glycoprotein hormone beta 5
SNORA5C	ACA5c	small nucleolar RNA, H/ACA box 5C
CYLC2		cylicin, basic protein of sperm head cytoskeleton 2
BAGE2	CT2.2	B melanoma antigen family, member 2
MTND2P28		MT-ND2 pseudogene 28
PRKCE		protein kinase C, epsilon
ARR3	ARRX	arrestin 3, retinal (X-arrestin)
TMEM132C	DKFZp761O2018	transmembrane protein 132C
SIGLEC15	HsT1361	sialic acid binding Ig-like lectin 15
FBXL6	FBL6	F-box and leucine-rich repeat protein 6
PRKM4~withdrawn		symbol withdrawn, see MAPK4
GOLGA6L4		golgin A6 family-like 4
DNM1P36	DNM1DN8-3	DNM1 pseudogene 36
RN7SL768P		RNA, 7SL, cytoplasmic 768, pseudogene
MARK2P10		MAP/microtubule affinity-regulating kinase 2 pseudogene 10
BPES3~withdrawn		symbol withdrawn, see TWIST1
B3GNT8	BGALT15, beta3Gn-T8	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 8
RNVU1-18	vU1.18, U1P101, U1P15, U1.15	RNA, variant U1 small nuclear 18
CYP11A1	P450SCC	cytochrome P450, family 11, subfamily A, polypeptide 1
FLII	FLI, FLIL, Fli1, MGC39265	flightless I homolog (Drosophila)
EIF2S2P7		eukaryotic translation initiation factor 2, subunit 2 beta pseudogene 7
JADRR	lncRNA-JADE	JADE1 adjacent regulatory RNA
NMDAR2A~withdrawn		symbol withdrawn, see GRIN2A
BCL2L12		BCL2-like 12 (proline rich)
SNX7		sorting nexin 7
RPL35P6		ribosomal protein L35 pseudogene 6
NUDT17	FLJ34433	nudix (nucleoside diphosphate linked moiety X)-type motif 17
NDUFA6-AS1		NDUFA6 antisense RNA 1 (head to head)
PMS2L8~withdrawn		symbol withdrawn, see PMS2P1
MLA1~withdrawn		symbol withdrawn, see CD63
RPS26	S26	ribosomal protein S26
RPL32P23		ribosomal protein L32 pseudogene 23
ACTR3	ARP3	ARP3 actin-related protein 3 homolog (yeast)
HERC2P5	D16F37S6	hect domain and RLD 2 pseudogene 5
CERKL		ceramide kinase-like
AKR1C6P	TAKR	aldo-keto reductase family 1, member C6, pseudogene
CICP13		capicua transcriptional repressor pseudogene 13
MCF2L2	KIAA0861, ARHGEF22	MCF.2 cell line derived transforming sequence-like 2
UHMK1	KIS, Kist	U2AF homology motif (UHM) kinase 1
LASP1	MLN50, Lasp-1	LIM and SH3 protein 1
SMCO2	LOC341346	single-pass membrane protein with coiled-coil domains 2
CMH4~withdrawn		symbol withdrawn, see MYBPC3
RN7SL315P		RNA, 7SL, cytoplasmic 315, pseudogene
NEK2P2		NEK2 pseudogene 2
CNN2P12		calponin 2 pseudogene 12
RNA5SP252		RNA, 5S ribosomal pseudogene 252
SBF2-AS1		SBF2 antisense RNA 1
TOLLIP-AS1		TOLLIP antisense RNA 1 (head to head)
OR2G1P	OST619, hs6M1-25	olfactory receptor, family 2, subfamily G, member 1 pseudogene
RNU6-410P		RNA, U6 small nuclear 410, pseudogene
RN7SL857P		RNA, 7SL, cytoplasmic 857, pseudogene
HMGN2P19		high mobility group nucleosomal binding domain 2 pseudogene 19
RPL7AP33		ribosomal protein L7a pseudogene 33
RN7SL214P		RNA, 7SL, cytoplasmic 214, pseudogene
ARL2BPP1	HsT2883	ADP-ribosylation factor-like 2 binding protein pseudogene 1
SLC16A1P1		SLC16A1 pseudogene 1
TCEA3	TFIIS.H	transcription elongation factor A (SII), 3
ADAM29	svph1, CT73	ADAM metallopeptidase domain 29
RN7SL790P		RNA, 7SL, cytoplasmic 790, pseudogene
TRNAQ15		transfer RNA glutamine 15 (anticodon UUG)
ANKRD39	MGC41816	ankyrin repeat domain 39
FAM53B-AS1		FAM53B antisense RNA 1
VIM		vimentin
DFNA39~withdrawn		symbol withdrawn, see DSPP
BTF3P16		basic transcription factor 3 pseudogene 16
FAM135B	C8ORFK32	family with sequence similarity 135, member B
C19orf66	FLJ11286	chromosome 19 open reading frame 66
BTBD6	BDPL	BTB (POZ) domain containing 6
PRUNEP1		prune exopolyphosphatase pseudogene 1
TRNAI28P		transfer RNA isoleucine 28 (anticodon AAU) pseudogene
DFNA55		deafness, autosomal dominant 55
OSBPL10-AS1		OSBPL10 antisense RNA 1
C10orf120	bA318C4.1	chromosome 10 open reading frame 120
VSTM2L	dJ1118M15.2	V-set and transmembrane domain containing 2 like
CYorf15B~withdrawn		symbol withdrawn, see TXLNG2P
ANKRD9		ankyrin repeat domain 9
MIR4666A	hsa-mir-4666	microRNA 4666a
RPL18AP10		ribosomal protein L18a pseudogene 10
TCOF1	treacle	Treacher Collins-Franceschetti syndrome 1
OR10AC1P		olfactory receptor, family 10, subfamily AC, member 1 pseudogene
SCARF2	SREC-II, SREC2, HUMZD58C02	scavenger receptor class F, member 2
RBM7		RNA binding motif protein 7
TNRC21~withdrawn		symbol withdrawn, see KMT2D
BWSCR1A~withdrawn		symbol withdrawn, see SLC22A18
PARD6B	PAR-6B	par-6 family cell polarity regulator beta
RNU7-196P		RNA, U7 small nuclear 196 pseudogene
BDP1P		B double prime 1 pseudogene
SEPP1	SeP	selenoprotein P, plasma, 1
MVK	LRBP, MK	mevalonate kinase
FAM184A	FLJ13942	family with sequence similarity 184, member A
RNU6-871P		RNA, U6 small nuclear 871, pseudogene
LLP~withdrawn		entry withdrawn
RPL21P133		ribosomal protein L21 pseudogene 133
VN1R84P		vomeronasal 1 receptor 84 pseudogene
CCT4	Cctd	chaperonin containing TCP1, subunit 4 (delta)
NOX4	KOX-1, KOX	NADPH oxidase 4
MOSPD1	dJ473B4	motile sperm domain containing 1
RNU2-69P		RNA, U2 small nuclear 69, pseudogene
ARHGEF16	NBR, GEF16	Rho guanine nucleotide exchange factor (GEF) 16
LCEP1		late cornified envelope pseudogene 1
MIR4775	hsa-mir-4775	microRNA 4775
SORBS3	SCAM-1, SH3D4, vinexin	sorbin and SH3 domain containing 3
RPSA	LRP, 37LRP, p40, SA	ribosomal protein SA
ERRFI1	MIG-6, GENE-33, RALT	ERBB receptor feedback inhibitor 1
LINC00160		long intergenic non-protein coding RNA 160
RN7SL379P		RNA, 7SL, cytoplasmic 379, pseudogene
TRAV38-1	TRAV381, TCRAV14S2, TCRAV38S1	T cell receptor alpha variable 38-1
RNU6-780P		RNA, U6 small nuclear 780, pseudogene
ATE1		arginyltransferase 1
TM9SF4	KIAA0255, dJ836N17.2	transmembrane 9 superfamily protein member 4
ZNF275		zinc finger protein 275
CDRT15P2		CMT1A duplicated region transcript 15 pseudogene 2
RNU6-1143P		RNA, U6 small nuclear 1143, pseudogene
STMN1	SMN, OP18, PR22, PP19, PP17, Lag, FLJ32206	stathmin 1
UBE2CP2		ubiquitin-conjugating enzyme E2C pseudogene 2
PPP6C	PP6	protein phosphatase 6, catalytic subunit
TRAPPC2P4		trafficking protein particle complex 2 pseudogene 4
RPS12P12		ribosomal protein S12 pseudogene 12
IGKV1D-16		immunoglobulin kappa variable 1D-16
TRAV19	TCRAV12S1, TCRAV19S1	T cell receptor alpha variable 19
RNU6-1193P		RNA, U6 small nuclear 1193, pseudogene
RNU6-260P		RNA, U6 small nuclear 260, pseudogene
HMGB1P38		high mobility group box 1 pseudogene 38
ATPL~withdrawn		symbol withdrawn, see ATP6V0C
OR2L8		olfactory receptor, family 2, subfamily L, member 8 (gene/pseudogene)
PDGFC	SCDGF, fallotein	platelet derived growth factor C
RNA5SP375		RNA, 5S ribosomal pseudogene 375
BTS~withdrawn		symbol withdrawn, see CLN3
RNY4P26		RNA, Ro-associated Y4 pseudogene 26
ACADM	MCAD, MCADH, ACAD1	acyl-CoA dehydrogenase, C-4 to C-12 straight chain
ASTE1	HT001	asteroid homolog 1 (Drosophila)
NUDT19P5		nudix (nucleoside diphosphate linked moiety X)-type motif 19 pseudogene 5
GLULP1		glutamate-ammonia ligase (glutamine synthetase) pseudogene 1
TERT	TRT, TP2, TCS1, hEST2, EST2	telomerase reverse transcriptase
RN7SL650P		RNA, 7SL, cytoplasmic 650, pseudogene
RLN1	H1	relaxin 1
RNU6-847P		RNA, U6 small nuclear 847, pseudogene
FABP5P11		fatty acid binding protein 5 pseudogene 11
HMGB1P8		high mobility group box 1 pseudogene 8
RPS2P12		ribosomal protein S2 pseudogene 12
ZNF731P		zinc finger protein 731, pseudogene
PCDH9		protocadherin 9
TTTY10	NCRNA00133	testis-specific transcript, Y-linked 10 (non-protein coding)
FSCN2	RP30, RFSN	fascin actin-bundling protein 2, retinal
TMEM150C	FLJ12993	transmembrane protein 150C
C2orf80	LOC389073, GONDA1	chromosome 2 open reading frame 80
CD3G		CD3g molecule, gamma (CD3-TCR complex)
PIRC77		piwi-interacting RNA cluster 77
RN7SL202P		RNA, 7SL, cytoplasmic 202, pseudogene
RN7SL408P		RNA, 7SL, cytoplasmic 408, pseudogene
C3	CPAMD1, ARMD9, C3a, C3b	complement component 3
RUNX1-IT1	FLJ20856	RUNX1 intronic transcript 1 (non-protein coding)
TRNAG26		transfer RNA glycine 26 (anticodon CCC)
PNPLA2	desnutrin, TTS-2.2, ATGL, FP17548, iPLA2zeta	patatin-like phospholipase domain containing 2
SCN5A	Nav1.5, LQT3, HB1, HBBD, PFHB1, IVF, HB2, HH1, SSS1, CDCD2, CMPD2, ICCD	sodium channel, voltage-gated, type V, alpha subunit
RNU6-940P		RNA, U6 small nuclear 940, pseudogene
WWP2	AIP2	WW domain containing E3 ubiquitin protein ligase 2
AD4~withdrawn		symbol withdrawn, see PSEN2
RPL14P4		ribosomal protein L14 pseudogene 4
SLC25A5P8		solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 5 pseudogene 8
MRPS18CP4		mitochondrial ribosomal protein S18C pseudogene 4
SNRPCP10		small nuclear ribonucleoprotein polypeptide C pseudogene 10
SSXP6	psiSSX6	SSX family pseudogene 6
PPP1R1A		protein phosphatase 1, regulatory (inhibitor) subunit 1A
DAP3	MRPS29, DAP-3, MRP-S29, bMRP-10, MGC126058, MGC126059, DKFZp686G12159	death associated protein 3
PPP1R3C	PTG	protein phosphatase 1, regulatory subunit 3C
AGO3	hAGO3, FLJ12765	argonaute RISC catalytic component 3
MRPS31P1		mitochondrial ribosomal protein S31 pseudogene 1
PRICKLE2-AS1		PRICKLE2 antisense RNA 1
RPPH1-2P		ribonuclease P RNA component H1, 2 pseudogene
RN7SL170P		RNA, 7SL, cytoplasmic 170, pseudogene
HLA-C		major histocompatibility complex, class I, C
GPATCH8		G patch domain containing 8
DKK3	REIC, RIG	dickkopf WNT signaling pathway inhibitor 3
MIR4435-2	hsa-mir-4435-2	microRNA 4435-2
OR55C1P~withdrawn		symbol withdrawn, see OR55B1P
TMEM86B	MGC30208	transmembrane protein 86B
VN1R74P		vomeronasal 1 receptor 74 pseudogene
CTSO1~withdrawn		symbol withdrawn, see CTSO
FBXO22	FBX22, FISTC1	F-box protein 22
RNU6-893P		RNA, U6 small nuclear 893, pseudogene
HSF1	HSTF1	heat shock transcription factor 1
IGHV4-34		immunoglobulin heavy variable 4-34
KRT18P26		keratin 18 pseudogene 26
ZNF126~withdrawn		entry withdrawn
RN7SL727P		RNA, 7SL, cytoplasmic 727, pseudogene
RN7SL72P		RNA, 7SL, cytoplasmic 72, pseudogene
KIF20B	MPP1, KRMP1, CT90	kinesin family member 20B
HSH2D	ALX, HSH2, FLJ14886	hematopoietic SH2 domain containing
ACTRT3	ARPM1	actin-related protein T3
TP53AIP1	p53AIP1	tumor protein p53 regulated apoptosis inducing protein 1
SIPA1	SPA1	signal-induced proliferation-associated 1
ARMC1	FLJ10511, Arcp	armadillo repeat containing 1
GTF3BAP3~withdrawn		entry withdrawn
ST13P11		suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein) pseudogene 11
FOXQ1	HFH1	forkhead box Q1
ATP5F1P3		ATP synthase, H+ transporting, mitochondrial Fo complex, subunit B1 pseudogene 3
ARFGEF1	DKFZP434L057, BIG1, ARFGEP1, p200	ADP-ribosylation factor guanine nucleotide-exchange factor 1 (brefeldin A-inhibited)
FIC1~withdrawn		symbol withdrawn, see ATP8B1
SHQ1P1		SHQ1, H/ACA ribonucleoprotein assembly factor pseudogene 1
CYP4A22-AS1	ncRNA-a3	CYP4A22 antisense RNA 1
OR7E65~withdrawn		symbol withdrawn, see OR7E19P
RN7SL806P		RNA, 7SL, cytoplasmic 806, pseudogene
VN1R92P		vomeronasal 1 receptor 92 pseudogene
ANKRD20A1	DKFZp434A171	ankyrin repeat domain 20 family, member A1
OR2V1	OST265	olfactory receptor, family 2, subfamily V, member 1
TRNAK15		transfer RNA lysine 15 (anticodon CUU)
PITPNM2	RDGBA2, RDGB2, NIR3	phosphatidylinositol transfer protein, membrane-associated 2
ATP5G1		ATP synthase, H+ transporting, mitochondrial Fo complex, subunit C1 (subunit 9)
RPL21P78		ribosomal protein L21 pseudogene 78
CLYBL-AS2		CLYBL antisense RNA 2
RNU1-89P		RNA, U1 small nuclear 89, pseudogene
MTRNR2L2		MT-RNR2-like 2
MIR5091	hsa-mir-5091	microRNA 5091
SNORD113-7	14q(I-7)	small nucleolar RNA, C/D box 113-7
HMGA1P6		high mobility group AT-hook 1 pseudogene 6
AMY1A		amylase, alpha 1A (salivary)
SH3GLB1	CGI-61, KIAA0491, Bif-1, PPP1R70	SH3-domain GRB2-like endophilin B1
DNHD1	FLJ32752, FLJ46184, FLJ35709, DKFZp686J0796	dynein heavy chain domain 1
RAD51AP2	FLJ17540	RAD51 associated protein 2
PSACH~withdrawn		symbol withdrawn, see COMP
H3F3C	H3.5	H3 histone, family 3C
DNAH9	Dnahc9, KIAA0357, HL20, HL-20, DNAL1, DYH9	dynein, axonemal, heavy chain 9
ZNF383	FLJ35863	zinc finger protein 383
MIR642B	hsa-mir-642b	microRNA 642b
PGK1P2		phosphoglycerate kinase 1, pseudogene 2
PCSK3~withdrawn		symbol withdrawn, see FURIN
KLRF1	CLEC5C, NKp80	killer cell lectin-like receptor subfamily F, member 1
ZCCHC24	FLJ90798, Z3CXXC8	zinc finger, CCHC domain containing 24
VN1R35P		vomeronasal 1 receptor 35 pseudogene
NPM1	B23, NPM	nucleophosmin (nucleolar phosphoprotein B23, numatrin)
RPS12P22		ribosomal protein S12 pseudogene 22
DZIP1L	FLJ32844, DZIP2	DAZ interacting zinc finger protein 1-like
INMT		indolethylamine N-methyltransferase
ALPPP		alkaline phosphatase, pseudogene
RN7SKP214		RNA, 7SK small nuclear pseudogene 214
MRX31		mental retardation, X-linked 31
RN7SL487P		RNA, 7SL, cytoplasmic 487, pseudogene
LINC00564		long intergenic non-protein coding RNA 564
IGHV3@~withdrawn		entry withdrawn
DCAF8	H326, FLJ35857	DDB1 and CUL4 associated factor 8
TSNAX-DISC1		TSNAX-DISC1 readthrough (NMD candidate)
TUBBP8		tubulin, beta class I pseudogene 8
SURF2		surfeit 2
SERPINB2	HsT1201	serpin peptidase inhibitor, clade B (ovalbumin), member 2
VN1R44P		vomeronasal 1 receptor 44 pseudogene
DNAJB8	MGC33884, CT156	DnaJ (Hsp40) homolog, subfamily B, member 8
C19orf81		chromosome 19 open reading frame 81
RPL23AP51		ribosomal protein L23a pseudogene 51
KRT8P42		keratin 8 pseudogene 42
UBA52P8		ubiquitin A-52 residue ribosomal protein fusion product 1 pseudogene 8
SIAH2-AS1		SIAH2 antisense RNA 1
FAM32B		family with sequence similarity 32, member B (pseudogene)
GJA2~withdrawn		entry withdrawn
RPS18P10		ribosomal protein S18 pseudogene 10
PSMB8	RING10, D6S216E, PSMB5i, beta5i	proteasome (prosome, macropain) subunit, beta type, 8
RN7SKP179		RNA, 7SK small nuclear pseudogene 179
FRA10D		fragile site, aphidicolin type, common, fra(10)(q22.1)
STRA8		stimulated by retinoic acid 8
