HP:0000065	Labial hypertrophy	labial|hypertrophi
HP:0000066	Labial hypoplasia	labial|hypoplasia
HP:0000067	Urethral atresia, female	urethr|atresia|femal
HP:0000068	Urethral atresia	urethr|atresia
HP:0000069	Abnormality of the ureter	uret|abnorm
HP:0000070	Ureterocele	ureterocel
HP:0000071	Ureteral stenosis	ureter|stenosi
HP:0000072	Hydroureter	hydrouret
HP:0000073	Ureteral duplication	ureter|duplic
HP:0000074	Ureteropelvic junction obstruction	ureteropelv|junction|obstruct
HP:0000075	Renal duplication	duplic|renal
HP:0000076	Vesicoureteral reflux	reflux|vesicoureter
HP:0000077	Abnormality of the kidney	kidney|abnorm
HP:0000078	Abnormality of the genital system	system|abnorm|genit
HP:0000079	Abnormality of the urinary system	urinari|abnorm|system
HP:0000080	Abnormality of reproductive system physiology	physiolog|reproduct|abnorm|system
HP:0000081	Duplicated collecting system	system|collect|duplic
HP:0000083	Renal insufficiency	insuffici|renal
HP:0000085	Horseshoe kidney	kidney|horsesho
HP:0000086	Ectopic kidney	kidney|ectop
HP:0000089	Renal hypoplasia	hypoplasia|renal
HP:0000090	Nephronophthisis	nephronophthisi
HP:0000091	Abnormality of the renal tubule	tubul|abnorm|renal
HP:0000092	Tubular atrophy	atrophi|tubular
HP:0000093	Proteinuria	proteinuria
HP:0000095	Abnormality of the glomerulus	abnorm|glomerulus
HP:0000096	Glomerulosclerosis	glomerulosclerosi
HP:0000097	Focal segmental glomerulosclerosis	focal|glomerulosclerosi|segment
HP:0000098	Tall stature	statur|tall
HP:0000099	Glomerulonephritis	glomerulonephr
HP:0000100	Nephrotic syndrome	syndrom|nephrot
HP:0000103	Polyuria	polyuria
HP:0000104	Renal agenesis	agenesi|renal
HP:0000105	Enlarged kidneys	kidney|enlarg
HP:0000107	Renal cyst	cyst|renal
HP:0000108	Renal corticomedullary cysts	corticomedullari|cyst|renal
HP:0000110	Renal dysplasia	dysplasia|renal
HP:0000111	Renal juxtaglomerular cell hypertrophy/hyperplasia	hypertrophi|hyperplasia|juxtaglomerular|cell|renal
HP:0000112	Nephropathy	nephropathi
HP:0000113	Polycystic kidney dysplasia	polycyst|kidney|dysplasia
HP:0000114	Proximal tubulopathy	proxim|tubulopathi
HP:0000117	Renal phosphate wasting	wast|phosphat|renal
HP:0000118	Phenotypic abnormality	phenotyp|abnorm
HP:0000119	Abnormality of the genitourinary system	genitourinari|abnorm|system
HP:0000121	Nephrocalcinosis	nephrocalcinosi
HP:0000122	Unilateral renal agenesis	unilater|agenesi|renal
HP:0000123	Nephritis	nephriti
HP:0000124	Renal tubular dysfunction	dysfunct|tubular|renal
HP:0000125	Pelvic kidney	kidney|pelvic
HP:0000126	Hydronephrosis	hydronephrosi
HP:0000127	Renal salt wasting	wast|salt|renal
HP:0000128	Renal potassium wasting	potassium|wast|renal
HP:0000130	Abnormality of the uterus	uterus|abnorm
HP:0000131	Uterine leiomyoma	uterin|leiomyoma
HP:0000132	Menorrhagia	menorrhagia
HP:0000133	Gonadal dysgenesis	dysgenesi|gonad
HP:0000134	Female hypogonadism	femal|hypogonad
HP:0000135	Hypogonadism	hypogonad
HP:0000136	Bifid uterus	uterus|bifid
HP:0000137	Abnormality of the ovary	abnorm|ovari
HP:0000138	Ovarian cyst	ovarian|cyst
HP:0000139	Uterine prolapse	prolaps|uterin
HP:0000140	Abnormality of the menstrual cycle	menstrual|cycl|abnorm
HP:0000141	Amenorrhea	amenorrhea
HP:0000142	Abnormality of the vagina	abnorm|vagina
HP:0000143	Rectovaginal fistula	rectovagin|fistula
HP:0000144	Decreased fertility	fertil|decreas
HP:0000145	Transverse vaginal septum	septum|vagin|transvers
HP:0000147	Polycystic ovaries	polycyst|ovari
HP:0000148	Vaginal atresia	atresia|vagin
HP:0000149	Ovarian gonadoblastoma	ovarian|gonadoblastoma
HP:0000150	Gonadoblastoma	gonadoblastoma
HP:0000151	Aplasia of the uterus	uterus|aplasia
HP:0000152	Abnormality of head and neck	abnorm|neck|head
HP:0000153	Abnormality of the mouth	abnorm|mouth
HP:0000154	Wide mouth	wide|mouth
HP:0000155	Oral ulcer	oral|ulcer
HP:0000157	Abnormality of the tongue	tongu|abnorm
HP:0000158	Macroglossia	macroglossia
HP:0000159	Abnormality of the lip	lip|abnorm
HP:0000160	Narrow mouth	narrow|mouth
HP:0000161	Median cleft lip	lip|cleft|median
HP:0000162	Glossoptosis	glossoptosi
HP:0000163	Abnormality of the oral cavity	abnorm|oral|caviti
HP:0000164	Abnormality of the teeth	abnorm|teeth
HP:0000166	Severe periodontitis	sever|periodont
HP:0000168	Abnormality of the gingiva	abnorm|gingiva
HP:0000169	Gingival fibromatosis	fibromatosi|gingiv
HP:0000171	Microglossia	microglossia
HP:0000172	Abnormality of the uvula	uvula|abnorm
HP:0000174	Abnormality of the palate	abnorm|palat
HP:0000175	Cleft palate	cleft|palat
HP:0000176	Submucous cleft hard palate	submuc|cleft|hard|palat
HP:0000177	Abnormality of upper lip	lip|upper|abnorm
HP:0000178	Abnormality of lower lip	lower|lip|abnorm
HP:0000179	Thick lower lip vermilion	lower|lip|vermilion|thick
HP:0000180	Lobulated tongue	lobul|tongu
HP:0000182	Movement abnormality of the tongue	movement|tongu|abnorm
HP:0000183	Difficulty in tongue movements	movement|difficulti|tongu
HP:0000185	Cleft soft palate	cleft|soft|palat
HP:0000187	Broad alveolar ridges	broad|alveolar|ridg
HP:0000188	Short upper lip	short|upper|lip
HP:0000189	Narrow palate	narrow|palat
HP:0000190	Abnormality of oral frenula	frenula|abnorm|oral
HP:0000191	Accessory oral frenulum	frenulum|accessori|oral
HP:0000193	Bifid uvula	uvula|bifid
HP:0000194	Open mouth	open|mouth
HP:0000196	Lower lip pit	lower|lip|pit
HP:0000197	Abnormality of parotid gland	gland|abnorm|parotid
HP:0000198	Absence of Stensen duct	absenc|stensen|duct
HP:0000199	Tongue nodules	tongu|nodul
HP:0000200	Short lingual frenulum	short|frenulum|lingual
HP:0000201	Pierre-Robin sequence	sequenc|pierre-robin
HP:0000202	Oral cleft	cleft|oral
HP:0000204	Cleft upper lip	lip|cleft|upper
HP:0000205	Pursed lips	lip|purs
HP:0000206	Glossitis	glossiti
HP:0000207	Triangular mouth	triangular|mouth
HP:0000211	Trismus	trismus
HP:0000212	Gingival overgrowth	gingiv|overgrowth
HP:0000214	Lip telangiectasia	lip|telangiectasia
HP:0000215	Thick upper lip vermilion	lip|upper|vermilion|thick
HP:0000216	Broad secondary alveolar ridge	broad|alveolar|ridg|secondari
HP:0000217	Xerostomia	xerostomia
HP:0000218	High palate	high|palat
HP:0000219	Thin upper lip vermilion	lip|upper|thin|vermilion
HP:0000220	Velopharyngeal insufficiency	insuffici|velopharyng
HP:0000221	Furrowed tongue	furrow|tongu
HP:0000222	Gingival hyperkeratosis	gingiv|hyperkeratosi
HP:0000223	Abnormality of taste sensation	sensat|tast|abnorm
HP:0000224	Decreased taste sensation	sensat|tast|decreas
HP:0000225	Gingival bleeding	bleed|gingiv
HP:0000227	Tongue telangiectasia	tongu|telangiectasia
HP:0000228	Oral cavity teleangiectasia	teleangiectasia|oral|caviti
HP:0000230	Gingivitis	gingiv
HP:0000232	Everted lower lip vermilion	lower|lip|evert|vermilion
HP:0000233	Thin vermilion border	border|thin|vermilion
HP:0000234	Abnormality of the head	abnorm|head
HP:0000235	Abnormality of the fontanelles and cranial sutures	fontanell|sutur|abnorm|cranial
HP:0000236	Abnormality of the anterior fontanelle	fontanell|abnorm|anterior
HP:0000237	Small anterior fontanelle	fontanell|anterior|small
HP:0000238	Hydrocephalus	hydrocephalus
HP:0000239	Large fontanelles	fontanell|larg
HP:0000240	Abnormality of skull size	skull|size|abnorm
HP:0000242	Parietal bossing	pariet|boss
HP:0000243	Trigonocephaly	trigonocephali
HP:0000244	Brachyturricephaly	brachyturricephali
HP:0000245	Abnormality of the sinuses	abnorm|sinus
HP:0000246	Sinusitis	sinus
HP:0000248	Brachycephaly	brachycephali
HP:0000250	Dense calvaria	dens|calvaria
HP:0000252	Microcephaly	microcephali
HP:0000253	Progressive microcephaly	progress|microcephali
HP:0000255	Acute sinusitis	acut|sinus
HP:0000256	Macrocephaly	macrocephali
HP:0000260	Wide anterior fontanel	fontanel|wide|anterior
HP:0000262	Turricephaly	turricephali
HP:0000263	Oxycephaly	oxycephali
HP:0000264	Abnormality of the mastoid	mastoid|abnorm
HP:0000265	Mastoiditis	mastoid
HP:0000267	Cranial asymmetry	asymmetri|cranial
HP:0000268	Dolichocephaly	dolichocephali
HP:0000269	Prominent occiput	occiput|promin
HP:0000270	Delayed cranial suture closure	sutur|delay|closur|cranial
HP:0000271	Abnormality of the face	face|abnorm
HP:0000272	Malar flattening	flatten|malar
HP:0000273	Facial grimacing	facial|grimac
HP:0000274	Small face	face|small
HP:0000275	Narrow face	narrow|face
HP:0000276	Long face	long|face
HP:0000277	Abnormality of the mandible	mandibl|abnorm
HP:0000278	Retrognathia	retrognathia
HP:0000280	Coarse facial features	coars|facial|featur
HP:0000282	Facial edema	facial|edema
HP:0000283	Broad face	broad|face
HP:0000284	Abnormality of the ocular region	region|abnorm|ocular
HP:0000286	Epicanthus	epicanthus
HP:0000287	Increased facial adipose tissue	facial|increas|adipos|tissu
HP:0000288	Abnormality of the philtrum	philtrum|abnorm
HP:0000289	Broad philtrum	broad|philtrum
HP:0000290	Abnormality of the forehead	forehead|abnorm
HP:0000291	Abnormality of facial adipose tissue	facial|adipos|tissu|abnorm
HP:0000292	Loss of facial adipose tissue	facial|adipos|loss|tissu
HP:0000293	Full cheeks	full|cheek
HP:0000294	Low anterior hairline	low|anterior|hairlin
HP:0000295	Doll-like facies	faci|doll-lik
HP:0000297	Facial hypotonia	facial|hypotonia
HP:0000298	Mask-like facies	faci|mask-lik
HP:0000300	Oval face	face|oval
HP:0000301	Abnormality of facial musculature	facial|musculatur|abnorm
HP:0000303	Mandibular prognathia	mandibular|prognathia
HP:0000306	Abnormality of the chin	chin|abnorm
HP:0000307	Pointed chin	point|chin
HP:0000308	Microretrognathia	microretrognathia
HP:0000309	Abnormality of the midface	midfac|abnorm
HP:0000311	Round face	face|round
HP:0000315	Abnormality of the orbital region	orbit|region|abnorm
HP:0000316	Hypertelorism	hypertelor
HP:0000317	Facial myokymia	facial|myokymia
HP:0000319	Smooth philtrum	philtrum|smooth
HP:0000320	Bird-like facies	bird-lik|faci
HP:0000321	Square face	face|squar
HP:0000322	Short philtrum	short|philtrum
HP:0000324	Facial asymmetry	facial|asymmetri
HP:0000325	Triangular face	triangular|face
HP:0000326	Abnormality of the maxilla	maxilla|abnorm
HP:0000327	Hypoplasia of the maxilla	maxilla|hypoplasia
HP:0000329	Facial hemangioma	facial|hemangioma
HP:0000331	Short chin	short|chin
HP:0000336	Prominent supraorbital ridges	ridg|supraorbit|promin
HP:0000337	Broad forehead	broad|forehead
HP:0000338	Hypomimic face	hypomim|face
HP:0000339	Pugilistic facies	pugilist|faci
HP:0000340	Sloping forehead	forehead|slope
HP:0000341	Narrow forehead	forehead|narrow
HP:0000343	Long philtrum	long|philtrum
HP:0000346	Whistling appearance	appear|whistl
HP:0000347	Micrognathia	micrognathia
HP:0000348	High forehead	forehead|high
HP:0000349	Widow's peak	peak|widow
HP:0000350	Small forehead	forehead|small
HP:0000356	Abnormality of the outer ear	abnorm|outer|ear
HP:0000357	Abnormal location of ears	locat|abnorm|ear
HP:0000358	Posteriorly rotated ears	posterior|rotat|ear
HP:0000359	Abnormality of the inner ear	abnorm|ear
HP:0000360	Tinnitus	tinnitus
HP:0000361	Pulsatile tinnitus (tympanic paraganglioma)	tympan|tinnitus|pulsatil|paraganglioma
HP:0000362	Otosclerosis	otosclerosi
HP:0000363	Abnormality of earlobe	abnorm|earlob
HP:0000364	Hearing abnormality	hear|abnorm
HP:0000365	Hearing impairment	hear|impair
HP:0000366	Abnormality of the nose	abnorm|nose
HP:0000368	Low-set, posteriorly rotated ears	low-set|posterior|rotat|ear
HP:0000369	Low-set ears	low-set|ear
HP:0000370	Abnormality of the middle ear	middl|abnorm|ear
HP:0000371	Acute otitis media	media|acut|otiti
HP:0000372	Abnormality of the auditory canal	auditori|canal|abnorm
HP:0000375	Abnormality of cochlea	cochlea|abnorm
HP:0000376	Incomplete partition of the cochlea type II	incomplet|cochlea|ii|type|partit
HP:0000377	Abnormality of the pinna	pinna|abnorm
HP:0000378	Cupped ear	cup|ear
HP:0000381	Stapes ankylosis	stape|ankylosi
HP:0000383	Abnormality of periauricular region	periauricular|region|abnorm
HP:0000384	Preauricular skin tag	preauricular|skin|tag
HP:0000385	Small earlobe	earlob|small
HP:0000387	Absent earlobe	absent|earlob
HP:0000388	Otitis media	otiti|media
HP:0000389	Chronic otitis media	chronic|otiti|media
HP:0000391	Thickened helices	helic|thicken
HP:0000394	Lop ear	lop|ear
HP:0000395	Prominent antihelix	antihelix|promin
HP:0000396	Overfolded helix	helix|overfold
HP:0000399	Prelingual sensorineural hearing impairment	sensorineur|prelingu|hear|impair
HP:0000400	Macrotia	macrotia
HP:0000402	Stenosis of the external auditory canal	auditori|canal|extern|stenosi
HP:0000403	Recurrent otitis media	media|recurr|otiti
HP:0000405	Conductive hearing impairment	conduct|hear|impair
HP:0000407	Sensorineural hearing impairment	sensorineur|hear|impair
HP:0000408	Progressive sensorineural hearing impairment	sensorineur|hear|progress|impair
HP:0000410	Mixed hearing impairment	hear|mix|impair
HP:0000411	Protruding ear	protrud|ear
HP:0000413	Atresia of the external auditory canal	atresia|auditori|canal|extern
HP:0000414	Bulbous nose	bulbous|nose
HP:0000415	Abnormality of the choanae	choana|abnorm
HP:0000417	Slender nose	nose|slender
HP:0000418	Narrow nasal ridge	narrow|ridg|nasal
HP:0000419	Abnormality of the nasal septum	septum|nasal|abnorm
HP:0000420	Short nasal septum	short|septum|nasal
HP:0000421	Epistaxis	epistaxi
HP:0000422	Abnormality of the nasal bridge	nasal|abnorm|bridg
HP:0000426	Prominent nasal bridge	bridg|nasal|promin
HP:0000429	Abnormality of the nasal alae	ala|nasal|abnorm
HP:0000430	Underdeveloped nasal alae	ala|nasal|underdevelop
HP:0000431	Wide nasal bridge	nasal|wide|bridg
HP:0000433	Abnormality of the nasal mucosa	mucosa|nasal|abnorm
HP:0000434	Nasal mucosa telangiectasia	mucosa|nasal|telangiectasia
HP:0000436	Abnormality of the nasal tip	tip|nasal|abnorm
HP:0000437	Depressed nasal tip	tip|depress|nasal
HP:0000444	Convex nasal ridge	ridg|convex|nasal
HP:0000445	Wide nose	wide|nose
HP:0000446	Narrow nasal bridge	narrow|nasal|bridg
HP:0000447	Pear-shaped nose	pear-shap|nose
HP:0000448	Prominent nose	nose|promin
HP:0000451	Triangular nasal tip	tip|triangular|nasal
HP:0000452	Choanal stenosis	choanal|stenosi
HP:0000453	Choanal atresia	atresia|choanal
HP:0000454	Flared nostrils	flare|nostril
HP:0000455	Broad nasal tip	broad|tip|nasal
HP:0000456	Bifid nasal tip	tip|bifid|nasal
HP:0000457	Depressed nasal ridge	depress|nasal|ridg
HP:0000458	Anosmia	anosmia
HP:0000460	Narrow nose	narrow|nose
HP:0000463	Anteverted nares	antevert|nare
HP:0000464	Abnormality of the neck	abnorm|neck
HP:0000465	Webbed neck	web|neck
HP:0000466	Limited neck range of motion	rang|motion|neck|limit
HP:0000467	Neck muscle weakness	muscl|neck|weak
HP:0000468	Increased adipose tissue around the neck	increas|adipos|tissu|neck
HP:0000470	Short neck	short|neck
HP:0000471	Gastrointestinal angiodysplasia	angiodysplasia|gastrointestin
HP:0000472	Long neck	long|neck
HP:0000473	Torticollis	torticolli
HP:0000474	Thickened nuchal skin fold	nuchal|fold|skin|thicken
HP:0000475	Broad neck	broad|neck
HP:0000476	Cystic hygroma	cystic|hygroma
HP:0000478	Abnormality of the eye	abnorm|eye
HP:0000479	Abnormality of the retina	abnorm|retina
HP:0000480	Retinal coloboma	retin|coloboma
HP:0000481	Abnormality of the cornea	cornea|abnorm
HP:0000482	Microcornea	microcornea
HP:0000483	Astigmatism	astigmat
HP:0000484	Hyperopic astigmatism	hyperop|astigmat
HP:0000485	Megalocornea	megalocornea
HP:0000486	Strabismus	strabismus
HP:0000487	Congenital strabismus	strabismus|congenit
HP:0000488	Retinopathy	retinopathi
HP:0000489	Abnormality of globe location or size	locat|size|globe|abnorm
HP:0000490	Deeply set eye	deepli|set|eye
HP:0000491	Keratitis	kerat
HP:0000492	Abnormality of the eyelid	eyelid|abnorm
HP:0000493	Abnormality of the fovea	abnorm|fovea
HP:0000494	Downslanted palpebral fissures	downslant|palpebr|fissur
HP:0000495	Recurrent corneal erosions	eros|corneal|recurr
HP:0000496	Abnormality of eye movement	movement|abnorm|eye
HP:0000497	Globe retraction and deviation on abduction	deviat|globe|retract|abduct
HP:0000498	Blepharitis	blephar
HP:0000499	Abnormality of the eyelashes	abnorm|eyelash
HP:0000501	Glaucoma	glaucoma
HP:0000502	Abnormality of the conjunctiva	abnorm|conjunctiva
HP:0000503	Tortuosity of conjunctival vessels	conjunctiv|vessel|tortuos
HP:0000504	Abnormality of vision	vision|abnorm
HP:0000505	Visual impairment	visual|impair
HP:0000506	Telecanthus	telecanthus
HP:0000508	Ptosis	ptosi
HP:0000509	Conjunctivitis	conjunct
HP:0000510	Retinitis pigmentosa	pigmentosa|retin
HP:0000511	Vertical supranuclear gaze palsy	palsi|vertic|supranuclear|gaze
HP:0000512	Abnormal electroretinogram	abnorm|electroretinogram
HP:0000514	Slow saccadic eye movements	movement|saccad|slow|eye
HP:0000517	Abnormality of the lens	abnorm|len
HP:0000518	Cataract	cataract
HP:0000519	Congenital cataract	cataract|congenit
HP:0000520	Proptosis	proptosi
HP:0000522	Alacrima	alacrima
HP:0000523	Subcapsular cataract	cataract|subcapsular
HP:0000524	Conjunctival telangiectasia	conjunctiv|telangiectasia
HP:0000525	Abnormality of the iris	iri|abnorm
HP:0000526	Aniridia	aniridia
HP:0000527	Long eyelashes	long|eyelash
HP:0000528	Anophthalmia	anophthalmia
HP:0000529	Progressive visual loss	visual|loss|progress
HP:0000531	Corneal crystals	corneal|crystal
HP:0000532	Chorioretinal abnormality	chorioretin|abnorm
HP:0000533	Chorioretinal atrophy	atrophi|chorioretin
HP:0000534	Abnormality of the eyebrow	abnorm|eyebrow
HP:0000535	Sparse eyebrow	spars|eyebrow
HP:0000537	Epicanthus inversus	epicanthus|inversus
HP:0000538	Pseudopapilledema	pseudopapilledema
HP:0000539	Abnormality of refraction	refract|abnorm
HP:0000540	Hypermetropia	hypermetropia
HP:0000541	Retinal detachment	retin|detach
HP:0000542	Impaired ocular adduction	adduct|impair|ocular
HP:0000543	Optic disc pallor	disc|pallor|optic
HP:0000544	External ophthalmoplegia	extern|ophthalmoplegia
HP:0000545	Myopia	myopia
HP:0000546	Retinal degeneration	degener|retin
HP:0000547	Tapetoretinal degeneration	tapetoretin|degener
HP:0000548	Cone-rod dystrophy	dystrophi|cone-rod
HP:0000549	Abnormal conjugate eye movement	movement|conjug|abnorm|eye
HP:0000550	Abolished electroretinogram (ERG)	abolish|erg|electroretinogram
HP:0000551	Abnormality of color vision	vision|color|abnorm
HP:0000552	Tritanomaly	tritanomali
HP:0000553	Abnormality of the uvea	uvea|abnorm
HP:0000554	Uveitis	uveiti
HP:0000555	Leukocoria	leukocoria
HP:0000556	Retinal dystrophy	retin|dystrophi
HP:0000557	Buphthalmos	buphthalmo
HP:0000558	Rieger anomaly	rieger|anomali
HP:0000559	Corneal scarring	scar|corneal
HP:0000561	Absent eyelashes	absent|eyelash
HP:0000563	Keratoconus	keratoconus
HP:0000564	Lacrimal duct atresia	atresia|lacrim|duct
HP:0000565	Esotropia	esotropia
HP:0000567	Chorioretinal coloboma	chorioretin|coloboma
HP:0000568	Microphthalmos	microphthalmo
HP:0000570	Abnormality of saccadic eye movements	movement|saccad|abnorm|eye
HP:0000571	Hypometric saccades	hypometr|saccad
HP:0000572	Visual loss	visual|loss
HP:0000573	Retinal hemorrhage	retin|hemorrhag
HP:0000574	Thick eyebrow	thick|eyebrow
HP:0000575	Scotoma	scotoma
HP:0000576	Centrocecal scotoma	centrocec|scotoma
HP:0000577	Exotropia	exotropia
HP:0000579	Nasolacrimal duct obstruction	nasolacrim|duct|obstruct
HP:0000580	Pigmentary retinopathy	pigmentari|retinopathi
HP:0000581	Blepharophimosis	blepharophimosi
HP:0000582	Upslanted palpebral fissure	upslant|palpebr|fissur
HP:0000584	Punctate corneal epithelial erosions	epitheli|punctat|eros|corneal
HP:0000585	Band keratopathy	keratopathi|band
HP:0000586	Shallow orbits	orbit|shallow
HP:0000587	Abnormality of the optic nerve	nerv|abnorm|optic
HP:0000588	Optic nerve coloboma	nerv|optic|coloboma
HP:0000589	Coloboma	coloboma
HP:0000590	Progressive external ophthalmoplegia	progress|extern|ophthalmoplegia
HP:0000591	Abnormality of the sclera	sclera|abnorm
HP:0000592	Blue sclerae	sclera|blue
HP:0000593	Abnormality of the anterior chamber	chamber|abnorm|anterior
HP:0000594	Shallow anterior chamber	chamber|shallow|anterior
HP:0000597	Ophthalmoparesis	ophthalmoparesi
HP:0000598	Abnormality of the ear	abnorm|ear
HP:0000599	Abnormality of the frontal hairline	frontal|abnorm|hairlin
HP:0000600	Abnormality of the pharynx	abnorm|pharynx
HP:0000601	Hypotelorism	hypotelor
HP:0000602	Ophthalmoplegia	ophthalmoplegia
HP:0000603	Central scotoma	central|scotoma
HP:0000605	Supranuclear gaze palsy	palsi|supranuclear|gaze
HP:0000606	Abnormality of the periorbital region	periorbit|region|abnorm
HP:0000607	Periorbital wrinkles	wrinkl|periorbit
HP:0000608	Macular degeneration	degener|macular
HP:0000609	Optic nerve hypoplasia	nerv|hypoplasia|optic
HP:0000610	Abnormality of the choroid	choroid|abnorm
HP:0000611	Choroid coloboma	choroid|coloboma
HP:0000612	Iris coloboma	iri|coloboma
HP:0000613	Photophobia	photophobia
HP:0000614	Abnormality of the nasolacrimal system	nasolacrim|abnorm|system
HP:0000615	Abnormality of the pupil	pupil|abnorm
HP:0000616	Miosis	miosi
HP:0000617	Abnormality of ocular smooth pursuit	pursuit|abnorm|ocular|smooth
HP:0000618	Blindness	blind
HP:0000619	Impaired convergence	impair|converg
HP:0000620	Dacrocystitis	dacrocyst
HP:0000621	Entropion	entropion
HP:0000622	Blurred vision	blur|vision
HP:0000623	Supranuclear ophthalmoplegia	supranuclear|ophthalmoplegia
HP:0000625	Cleft eyelid	cleft|eyelid
HP:0000627	Posterior embryotoxon	posterior|embryotoxon
HP:0000629	Periorbital fullness	periorbit|full
HP:0000630	Abnormality of retinal arteries	arteri|retin|abnorm
HP:0000631	Retinal arterial tortuosity	arteri|retin|tortuos
HP:0000632	Lacrimation abnormality	lacrim|abnorm
HP:0000633	Decreased lacrimation	lacrim|decreas
HP:0000634	Impaired ocular abduction	impair|ocular|abduct
HP:0000635	Blue irides	blue|irid
HP:0000636	Upper eyelid coloboma	upper|eyelid|coloboma
HP:0000637	Long palpebral fissure	long|palpebr|fissur
HP:0000639	Nystagmus	nystagmus
HP:0000640	Gaze-evoked nystagmus	gaze-evok|nystagmus
HP:0000641	Dysmetric saccades	saccad|dysmetr
HP:0000642	Red-green dyschromatopsia	red-green|dyschromatopsia
HP:0000643	Blepharospasm	blepharospasm
HP:0000646	Amblyopia	amblyopia
HP:0000647	Sclerocornea	sclerocornea
HP:0000648	Optic atrophy	atrophi|optic
HP:0000649	Abnormality of vision evoked potentials	potenti|evok|vision|abnorm
HP:0000650	Reduced amplitude of pattern visual evoked potentials	evok|pattern|visual|potenti|reduc|amplitud
HP:0000651	Diplopia	diplopia
HP:0000652	Lower eyelid coloboma	lower|eyelid|coloboma
HP:0000653	Sparse eyelashes	spars|eyelash
HP:0000654	Decreased electroretinogram (ERG) amplitude	amplitud|decreas|erg|electroretinogram
HP:0000655	Vitreoretinal degeneration	degener|vitreoretin
HP:0000656	Ectropion	ectropion
HP:0000657	Oculomotor apraxia	oculomotor|apraxia
HP:0000658	Eyelid apraxia	apraxia|eyelid
HP:0000659	Peters anomaly	peter|anomali
HP:0000660	Lipemia retinalis	retinali|lipemia
HP:0000661	Palpebral fissure narrowing on adduction	narrow|adduct|palpebr|fissur
HP:0000662	Night blindness	night|blind
HP:0000664	Synophrys	synophri
HP:0000666	Horizontal nystagmus	horizont|nystagmus
HP:0000667	Phthisis bulbi	phthisi|bulbi
HP:0000668	Hypodontia	hypodontia
HP:0000670	Carious teeth	carious|teeth
HP:0000674	Anodontia	anodontia
