ACF	appearance of aberrant crypt foci
ACF	complementation factor
ACF	Asymmetric Crying Facies
ACF	arise from acentric chromosome fragments
ACGM	amplified consensus genetic markers
ACGMs	amplified consensus genetic markers
ACGMs	amplified consensus gene markers
ACH	active chromatin hub
ACH	an active chromatin hub
ACIC	adenomas containing invasive carcinoma
ACIS	Automated Cellular Imaging System
ACK	ancestral carnivore karyotype
aCLL	atypical chronic lymphocytic leukemia
ACLY	ATP citrate lyase
ACMD	atypical chronic myelocytic disorder
aCML	Atypical chronic myeloid leukemia
aCML	atypical chronic myelogenous leukemia
AcMNPV	Autographa californica M nuclear polyhedrosis virus
AcMNPV	Autographa californica multinucleocapsid nuclear polyhedrosis virus
AcMNPV	Autographa californica multiple nuclear polyhedrosis virus
ACMV	African cassava mosaic virus
AcNPV	Autographa californica nuclear polyhedrosis virus
ACO	acyl CoA oxidase
ACP	acyl carrier protein
ACP	carrier protein
ACP	the acyl carrier protein
acpP	acyl carrier protein
ACRs	ancient conserved regions
ACRS	amplified created restriction site
ACS	ARS consensus sequence
ACS	adjusted clastogenic score
aCSDI	absolute chromosomal size difference index
ACSs	active chromatin sequences
ADA	autosomal dominant ataxias
ADA	Americans with Disabilities Act
ADAI	autosomal dominant AI
ADAI	autosomal dominant amelogenesis imperfecta
ADAM	disintegrin and metalloproteinase
ADAM	disintegrin and metalloprotease
ADANE	autosomal dominant acute necrotizing encephalopathy
ADAS	Assessment Scale
ADC	autosomal dominant cataracts
ADC	autosomal dominant cataract
ADCA	autosomal dominant cerebellar ataxias
ADCA	autosomal dominant cerebellar ataxia
ADCAII	autosomal dominant cerebellar ataxia type II
ADCAs	autosomal dominant cerebellar ataxias
ADCC	autosomal dominant congenital cataract
ADCC	Autosomal dominant cerulean cataracts
ADCC	autosomal dominant congenital cataracts
ADCH	Autosomal dominant cyclic hematopoiesis
ADCP	adenosine deaminase complexing protein
ADCs	autosomal dominant cataracts
adCSNB	autosomal dominant congenital stationary night blindness
ADD	attention deficit disorder
add	anterior digit deformity
add	Adenosine deaminase
ADF	allelic deletion fingerprinting
ADF	acid detergent fiber
adFEVR	Autosomal dominant familial exudative vitreoretinopathy
ADFSP	autosomal dominant familial spastic paraplegia
ADG	average daily gain
ADH	atypical ductal hyperplasia
ADH	autosomal dominant hypocalcemia
ADH	atypical duct hyperplasia
ADH	Autosomal dominant hypercholesterolemia
ADHD	attention deficit hyperactivity disorder
ADHD	attention deficiency hyperactive disorder
ADHD	aetiology of hyperactivity disorder
ADHD	hyperactivity disorder
ADHD	associated with hyperactivity disorder
ADHED	Autosomal dominant hypohidrotic ectodermal dysplasia
ADHoRe	automatic detection of homologous regions
ADHR	autosomal dominant hypophosphatemic rickets
ADHR	autosomal dominant hypophosphataemic rickets
ADHSP	autosomal dominant hereditary spastic paraplegia
ADI	autosomal dominant ichthyosis
ADL	acid detergent lignin
ADLD	autosomal dominant leukodystrophy
ADLTE	autosomal dominant lateral temporal epilepsy
ADMC	autosomal dominant myotonia congenita
ADMCKD	Autosomal dominant medullary cystic kidney disease
ADMCKD	Autosomal dominant medullary cystic disease
adMD	autosomal dominant macular dystrophy
adMD	autosomal dominant atrophic macular degeneration
ADNFLE	autosomal dominant nocturnal frontal lobe epilepsy
ADNIV	Autosomal dominant neovascular inflammatory vitreoretinopathy
ADNSHL	autosomal dominant nonsyndromic hearing loss
ADO	Autosomal dominant osteopetrosis
ADO	allelic drop out
ADO	allele drop out
ADOA	autosomal dominant optic atrophy
ADPCA	autosomal dominant pure cerebellar ataxia
adPEO	Autosomal dominant progressive external ophthalmoplegia
ADPHSP	autosomal dominant pure hereditary spastic paraplegia
ADPKD	autosomal dominant polycystic kidney disease
ADPKD	adult dominant polycystic kidney disease
ADPLD	Autosomal dominant polycystic liver disease
ADPRP	adenosine diphosphate ribosyl polymerase
ADPSP	autosomal dominant pure spastic paraplegia
ADPSP	Autosomal dominant pure spastic peraplegia
adRP	autosomal dominant retinitis pigmentosa
adRP	autosomal dominant RP
ADRV	Adult diarrhea rotavirus
ADS	amplified DNA sequences
ADS	amplified DNA sequence
ADS	AUDs from amplifiable DNA sequences
ADSD	Autosomal dominant striatal degeneration
ADSG	average daily slaughter gain
ADSP	Autosomal dominant spastic paraplegia
ADSS	aged and diluted sidestream smoke
AECC	ascitic Ehrlich carcinoma cells
AED	anhidrotic ectodermal dysplasia
AEDF	absent end diastolic flow
AEEC	attaching and effacing coli
AEEC	Attaching and effacing Escherichia coli
AEF	helper allogeneic effect factor
AEG	Acidic epididymal glycoprotein
aeg	anaerobically expressed genes
AEH	atypical endometrial hyperplasia
AEL	acute eosinophilic leukemia
AEL	after egg laying
AEP	alkaline extracellular protease
AER	apical ectodermal ridge
AERE	Atomic Energy Research Establishment
AERs	amplification enhancing regions
AES	artificial Earth satelites
AEV	avian erythroblastosis virus
AEV	avian encephalomyelitis virus
AFA	Ankyloblepharon filiforme adnatum
AFB	positive acid fast bacillus
AFC	asphalt fume condensate
AFC	amniotic fluid cells
AFC	amniotic fluid culture
AFC	alterations in adrenal fasciculata cell
AFC	Adrenal fasciculata cells
AFCs	amniotic fluid cultures
AFDS	Amish Family Diabetes Study
AFE	abnormal fetal echography
aFGF	Acidic fibroblast growth factor
AFI	artificial fluid instillation
AFIGE	asymmetric field inversion gel electrophoresis
AFLP	amplified fragment length polymorphism
AFLP	amplified fragment length polymorphisms
AFLP	amplified fragmentation length polymorphism
AFLP	additional amplified fragment length polymorphic
AFLP	Amplified fragment length polymorphic
AFLP	amplification fragment length polymorphism
AFLPs	amplified fragment length polymorphisms
AFLPs	analysis with amplified fragment length polymorphisms
AFLPs	anonymous fragment length polymorphisms
AFM	atomic force microscopy
AFM	atomic force microscope
AFM	applied atomic force microscopy
AFM	analyzed by atomic force microscopy
AFM	employed atomic force microscopy
AFM	atomic force microscopic
AFM	Array File Maker
AFM	apply atomic force microscopy
AFP	amplified fragments pools
AFP	analytes alpha feto protein
AFP	serum alpha feto protein
AFRC	absolute finger ridge count
AFRRI	Armed Forces Radiobiology Research Institute
AFS	amniotic fluid samples
AFT	acute functional tolerance
AFTN	autonomously functioning thyroid nodules
AFV	amniotic fluid volume
AGA	appropriate for gestational age
aGAG	acidic glycosaminoglycans
AGC	advanced gastric carcinoma
AGC	atypical glandular cells
AGCH	atypical goblet cell hyperplasia
AGD	argyrophilic grain dementia
AGE	agarose gel electrophoresis
AGE	analysed by agarose gel electrophoresis
AGEP	acute generalized exanthematous pustulosis
AGEPC	acetyl glyceryl ether phosphoryl choline
AGER	advanced glycosylation end receptor
AGEs	advanced glycation endproducts
AGI	Arabidopsis Genome Initiative
AGL	acute granulocytic leukemia
AGM	African green monkey
AGM	additional genetical material
AGMK	African green monkey kidney
AGMKC	African green monkey kidney cell
agr	accessory gene regulatory
agr	the accessory gene regulator
agr	accessory gene regulator
AGS	Alternating Gradient Synchrotron
AGSP	Australian Gonococcal Surveillance Programme
AGT	average generation time
AGT	the average generation time
aGVHD	acute graft versus host disease
AHA	autoimmune haemolytic anaemia
AHC	adrenal hypoplasia congenita
AHC	adrenal hypoplasia congenital
AHCs	anterior horn cells
AHD	antecedent hematologic disorder
AHF	altered hepatic foci
AHH	assays as aryl hydrocarbon hydroxylase
AHH	aryl hydrocarbon hydroxylase
AHH	anosmia and hypogonadotropic hypogonadism
AHL	acyl homoserine lactone
AHO	Albright hereditary osteodystrophy
Ahr	aryl hydrocarbon receptor
AhR	ability of aromatic hydrocarbon receptor
AhR	aromatic hydrocarbon receptor
AHR	activating the aryl hydrocarbon receptor
Ahr	the aryl hydrocarbon receptor
AHREs	aromatic hydrocarbon response elements
AhRR	aryl hydrocarbon receptor repressor
AIA	automated image analysis
AID	artificial insemination donor
AIDS	acquired immune deficiency syndrome
AIED	Aland Island eye disease
AIEOP	Associazione Italiana Ematologia Oncologia Pediatrica
AIF	apoptosis inducing factor
AIG	anchorage independent growth
AIGF	androgen induced growth factor
AII	Angiotensin II
AII	active angiotensin II
AIL	advanced intercross lines
AIL	advanced intercross line
AIL	advance intercross line
AIL	advanced intercrossed line
AILs	approach of advanced intercross lines
AIM	Acute infectious mononucleosis
AIMs	Ancestry Informative Markers
AIN	anal intraepithelial neoplasia
AION	anterior ischaemic optic neuropathy
AIP	acute intermittent porphyria
AIR	low acute insulin response
air	aberrant immune response
AIRs	absence of acute insulin responses
AIRs	acute insulin responses
AIS	adenocarcinoma in situ
AIS	Androgen insensitivity syndrome
AIS	Adolescent idiopathic scoliosis
AIS	Arabidopsis Information Service
AIS	Androgen insensitivity syndromes
AISA	acquired idiopathic sideroblastic anemia
AISA	acquired idiopathic sideroblastic anaemia
AIST	Advanced Industrial Science Technology
AKC	across 28 American Kennel Club
AKS	experimental automated karyotyping system
ALB	alkaline lysis buffer
ALC	anaplastic large cell
ALCL	anaplastic large cell lymphoma
ALCL	Anaplastic large cell lymphomas
ALCLs	anaplastic large cell lymphomas
ALCLs	associated with anaplastic large cell lymphomas
ALD	alcoholic liver disease
ALF	automated laser fluorescence
ALFA	Automated laser fluorescence analysis
algL	alginate lyase gene
algL	aeruginosa alginate lyase gene
ALGS	amplified long genomic sequence
ALH	atypical lobular hyperplasia
ALIP	abnormally localized immature precursors
ALK	Anaplastic Lymphoma Kinase
ALK	affecting the anaplastic lymphoma kinase
ALK	the anaplastic lymphoma kinase
ALK	activated lymphocyte killer
ALL	Acute lymphoblastic leukemia
ALL	acute lymphoblastic leukemias
ALL	acute lymphoblastic leukaemia
ALL	adult common acute lymphoblastic leukaemia
ALL	adults with acute lymphoblastic leukaemia
ALL	having acute lymphoblastic leukemia
ALL	pediatric acute lymphoblastic leukemia
ALL	abnormality in acute lymphoblastic leukemia
ALL	acute lymphocytic leukemia
ALL	human acute lymphoblastic leukemia
ALL	adult onset acute lymphoblastic leukemia
ALL	adult acute lymphocytic leukemia
ALL	acute lymphoid leukemia
ALL	acute lymphocytic leukemias
ALL	adults with acute lymphoblastic leukemia
ALL	adult acute lymphoblastic leukaemia
ALL	acute lymphatic leukemia
ALL	acute lymphoblastoid leukemias
ALL	acute lymphoid leukemias
ALL	abnormalities in childhood acute leukemia
ALL	acute leukaemia
ALL	analysis of acute lymphoblastic leukemia
ALL	adults with acute lymphocytic leukemia
ALL	acute lymphoblastic leukaemias
ALL	acute lymphoid
ALL	subclassifying acute lymphoblastic leukemia
ALL	aberrations in acute lymphoblastic leukemia
ALL	associated with acute lymphoblastic leukemia
ALL	acute lymphocytic leukaemia
ALL	acute lymphocytic leukaemic
ALL	abnormalities in acute lymphoblastic leukemia
ALL	acute lymphoblastic
ALL	adolescents with acute lymphoblastic leukemia
ALL	adult lymphoblastic leukemia
ALL	Among 10 acute lymphoblastic leukemia
ALL	affected with acute lymphoblastic leukemia
all	nonparametric linkage
ALL	among 15 acute lymphoblastic leukemia
ALL	adult acute lymphoblastic leukemias
ALL	activity in adult lymphocytic leukemia
ALL	associated with acute lymphoblastic leukaemia
ALL	childhood acute lymphoblastic leukaemia
ALL	rarely acute lymphoblastic leukemia
ALL	aberration in acute lymphoblastic leukemia
ALL	some acute lymphoblastic leukemias
ALL	undifferentiated acute lymphocytic leukemia
ALL	age with acute lymphoblastic leukemia
ALL	analysis in acute lymphoblastic leukaemia
ALL	acute myeloid and lymphoid
ALL	in acute lymphoblastic leukemia
ALL	thirty acute lymphoblastic leukemia
ALL	associated with acute lymphocytic leukemia
ALL	acute lymphoid leukaemias
ALL	association with acute lymphoblastic leukaemia
ALL	acute lympholeukemia
ALL	according to acute lymphoblastic leukemia
ALL	acute lymphocytic
ALL	another acute lymphoblastic leukemia
ALL	T acute lymphoid leukemias
ALL	anomaly in acute lymphoblastic leukemia
ALL	adults with acute lymphocytic leukaemia
ALL	acute lymphoid leukaemia
ALLs	abnormality in acute lymphoblastic leukaemias
ALLV	avian leukosis virus
ALP	Automated Linkage Preprocessor
ALP	atherogenic lipoprotein phenotype
ALS	amyotrophic lateral sclerosis
ALS	amyotropic lateral sclerosis
ALS	autosomal dominant amyotrophic lateral sclerosis
ALS	attack latency scores
ALS	adult onset Amyotrophic Lateral Sclerosis
ALSJ	autosomal recessive amyotrophic lateral sclerosis
ALSs	attack latency scores
ALT	an atypical lipomatous tumour
ALT	Atypical lipomatous tumor
ALT	atypical lipomatous tumour
ALTs	Atypical lipomatous tumours
ALTs	Atypical lipomatous tumors
ALV	avian leukosis virus
ALV	E avian leukosis viruses
ALVs	avian leukosis viruses
AMA	amniocentesis for advanced maternal age
AMA	advanced maternal age
AMA	amniocentesis included advanced maternal age
AMA	analyzed Advanced maternal age
AMC	arthrogryposis multiplex congenita
AMD	acid mine drainage
AMD	macular degeneration
AMD	allelic message display
amd	autosomal recessive autoimmune myocardial disease
AMD	acid maltase deficiency
AME	aminoglycoside modifying enzyme
AME	apparent mineralocorticoid excess
AME	antiporter mediated endocytosis
AMFR	Autocrine motility factor receptor
AMFs	abnormal mitotic figures
amgd	asymmetric mixed gonadal dysgenesis
AMHs	adrenal medullary hyperplasias
AMI	Average Mutual Information
AML	acute myeloid leukemia
AML	acute myeloblastic leukemias
AML	acute myelomonocytic leukemia
AML	acute myeloid leukaemia
AML	acute myelocytic leukemia
AML	and acute myeloblastic leukaemia
AML	acute myelogenous leukemia
AML	acute myeloblastic leukemia
AML	and acute myeloblastic leukemia
AML	acute myeloblastic leukaemia
AML	abnormality in acute myeloblastic leukemia
AML	an acute myeloid leukemia
AML	acute myelogenous leukaemia
AML	adults with acute myeloid leukemia
AML	aberration in acute myeloid leukemia
AML	acute monoblastic leukemia
AML	associated in acute myeloid leukemia
AML	associated with acute myeloid leukemia
AML	abnormality in acute myeloid leukemia
AML	adult acute myeloid leukemia
AML	abnormalities in acute myelocytic leukemia
AML	associated with acute myelogenous leukemia
AML	analysis of acute myeloid leukemia
AML	Acute myeloid leukaemias
AML	aberrations in acute myeloblastic leukemia
AML	aggressive acute monoblastic leukemia
AML	apply to acute myeloid leukemia
AML	aberrations in acute myeloid leukemia
AML	acute myelocytic leukemias
AML	undifferentiated acute myeloblastic leukemia
AML	associated with acute myeloid leukaemia
AML	acute myelocytic leukaemia
AML	acute myelogeneous leukemia
AML	abnormalities and acute myeloid leukemia
AML	one acute myeloid leukaemic
AML	abnormalities in acute myeloid leukaemia
AML	abnormal acute myeloid leukemias
AML	analyses in acute myeloid leukemia
AML	aneuploidy in acute myeloid leukemia
AML	adult acute myeloid leukaemias
AML	either acute myelogenous leukemia
AML	two acute myeloblastic leukemia
AML	adult acute myelogenous leukemia
AML	after acute myeloid leukemia
AML	acute myeloid leukemic
AML	affected by acute myeloid leukemia
AML	abnormalities in acute myeloid leukemia
AML	adults with acute myeloid leukaemia
AML	acute monocytic leukemia
AML	association with acute myeloid leukemia
AML	relapsed acute myeloid leukemia
AML	typically acute myeloid leukemia
AML	agressive acute myelogenous leukemia
AML	associated with acute myelomonocytic leukaemia
AML	alteration in acute myeloid leukemia
AML	affected by acute myeloid leukaemia
AML	in acute myelogenous leukemia
AML	aberration in acute myeloid leukaemia
AML	autosomal dominant acute myelogenous leukemia
AML	Although acute myeloid leukemia
AML	also to acute myeloid leukemia
AML	abnormalities in acute myelogenous leukemia
AML	against acute myeloid leukemia
AML	associated with acute myeloid leukemias
AML	antigens with acute myeloid leukemia
AML	developed acute myelocytic leukemia
AML	secondary acute myeloblastic leukemia
AML	abnormality in acute myelogenous leukemia
AML	associated with acute myelocytic leukemia
AML	having acute myelocytic leukemia
AML	analyze 57 acute myelocytic leukemias
AML	abnormality of acute myelogenous leukemia
AML	having acute myelogenous leukemia
AML	atypical acute myelogenous leukemia
AML	acute mytelogenous leukemia
AML	untreated acute myelogenous leukemia
AML	associated with acute myeloblastic leukemia
AML	M2 acute myeloblastic leukaemia
AML	also had acute myeloblastic leukemia
AML	atypical acute myeloblastic leukemias
AMLC	alkali myosin light chains
AMLL	acute mixed lineage leukemia
AMLR	autologous mixed lymphocyte response
AMLR	autologous mixed lymphocyte reaction
AMLRs	Auditory Middle Latency Responses
AMLs	acute myeloid leukemias
AMLs	Acute myelogenous leukemias
AMLs	Although acute myeloid leukemias
AMM	agnogenic myeloid metaplasia
AMMI	multiplicative interaction
AMML	acute myelomonocytic leukemia
AMML	acute myelomonocytic leukaemia
AMML	acute myelomonocytic leukemias
AMML	Acute monomyelogenous leukemia
AMOG	adhesion molecule on glia
Amp	antigenic membrane protein
AMPs	aberrant meiotic products
AMS	accelerator mass spectrometry
AMS	atypical mole syndrome
ams	gene affecting mRNA stability
ams	altered mRNA stability
AMT	Aberrant mammary tissue
AMV	avian myeloblastosis virus
AMV	avian myoblastosis virus
ANA	Autoantibodies to nuclear antigens
ANA	autoantibody to nuclear antigen
ANA	autoantibody to nuclear antigens
ANC	absolute neutrophil count
ANC	absolute neutrophil counts
ANF	atrial natriuretic factor
ANF	Atrial natriuretic factors
ANL	acute nonlymphocytic leukemia
ANLL	acute non lymphocytic leukemia
ANLL	acute nonlymphocytic leukemia
ANLL	acute nonlymphocytic leukaemias
ANLL	acute nonlymphoblastic leukaemia
ANLL	acute nonlymphoblastic leukemia
ANLL	acute nonlymphocytic leukaemia
ANLL	associated with acute nonlymphocytic leukemia
ANLL	acute nonlymphocytic leukemias
ANLL	acute nonlymphoid leukemia
ANLL	acute non lymphoid leukemia
ANLL	adolescents with acute nonlymphoblastic leukemia
ANLL	acute non lymphoid leukaemia
ANLL	having acute nonlymphoblastic leukemia
ANLL	M4 acute nonlymphocytic leukemia
ANLL	M1 acute nonlymphocytic leukemia
ANLL	acute nonlymphatic leukemia
ANLL	acute nonlymphoblastic leukemias
ANLL	subsequent acute nonlymphocytic leukemia
ANLL	acute non lymphoblastic leukemias
ANLL	subsequently acute nonlymphoblastic leukemia
ANLL	abnormalities in acute nonlymphocytic leukemia
ANLL	analysis in acute nonlymphocytic leukemia
ANN	artificial neural networks
ANNL	acute nonlymphocytic leukemia
ANNs	artificial neural networks
ANP	atrial natriuretic peptide
ANP	acid atrial natriuretic peptide
ANP	activate natriuretic peptide
ANP	atrial natriuretic peptides
ANS	the autonomic nervous system
ANT	Attention Network Test
AOA	ataxia with oculomotor apraxia
AOC	allene oxide cyclase
AOD	autoimmune ovarian dysgenesis
AOM	acute otitis media
AON	autoregulation of nodulation
AOR	acridine orange reaction
AOS	Active oxygen species
AOS	allene oxide synthase
AOS	activated oxygen species
AOT	adenomatoid odontogenic tumour
AOT	Acridine orange test
AOTs	ameloblastomas and adenomatoid odontogenic tumours
APA	acid phosphatase activity
APAAP	alkaline phosphatase antialkaline phosphatase
APB	alternative pyrimidine biosynthetic
APBD	adult polyglucosan body disease
APBs	PML bodies
APBSCT	autologous peripheral blood stem cell transplant
APC	adenomatous polyposis coli
APC	anaphase promoting complex
APC	the adenomatous polyposis coli
APC	Antigen Presenting Cells
APC	although adenomatous polyposis coll
APC	associated with adenomatous polyposis coli
APC	the anaphase promoting complex
APC	professional antigen presenting cells
APC	activated protein C
APC	analyzed the adenomatous polyposis coli
APC	analyzed somatic adenomatous polyposis coli
APC	Ateles paniscus chamek
APC	Anterior polar cataract
APC	truncating adenomatous polyposis coli
APC	adenomatosis polyposis coli
APC	antigen presenting cell
APC	around the adenomatous polyposis coli
APC	Ablation by argon plasma coagulation
APCR	activated protein C resistance
APCs	antigen presenting cells
APCs	professional cells
APCS	serum amyloid P component
APD	antisocial personality disorder
APD	action potential duration
APEA	acquired partial erythrocyte aplasia
APEC	avian pathogenic Escherichia coli
APECED	autoimmune polyendocrinopathy candidiasis ectodermal dystrophy
aPKC	atypical protein kinase C
APKD	adult polycystic kidney disease
APL	acute promyelocytic leukemia
APL	acute promyelocytic leukaemia
APL	activity phosphatase leukocyte
APL	acute promyelocytic leukemias
APL	associated with acute promyelocytic leukemia
APL	AML acute promyelocytic leukemia
APL	associated with acute promyelocytic leukaemia
APL	Aucte promyelocytic leukemia
APL	having acute promyelocytic leukemia
APL	altered peptide ligand
APL	acute promyelocytic leuke
APL	primary acute promyelocytic leukemia
APL	atypical acute promyelocytic leukemia
APL	acute promyelocytic leukemic
APL	four acute promyelocytic leukemia
APL	acute promelocytic leukemia
APL	against acute promyelocytic leukemia
APL	abnormality in acute promyelocytic leukemia
APL	acute progranulocytic leukemia
APL	active acute promyelocytic leukemia
APL	abnormalities in acute promyelocytic leukemia
APLP	amplified product length polymorphism
APLs	acute promyelocytic leukemias
APLs	associated with acute promyelocytic leukemias
APLs	Although acute promyelocytic leukemias
APLv	acute promyelocytic leukemia
APM	affected pedigree member
APNA	AgNORs percentage nuclear area
APOLT	Auxiliary partial orthotopic transplantation
APP	amyloid precursor
APP	amyloid precursor protein
APP	Abeta precursor protein
APP	antibodies against amyloid precursor protein
APP	Alzheimer amyloid precursor protein
APP	the amyloid precursor protein
APP	amyloid protein precursor
APP	amyloid precusor protein
APP	protein precursor
APP	beta amyloid precursor protein
APP	Alzheimer amyloid protein precursor
APP	the amyloid protein precursor
APP	Alzheimer precursor protein
APP	amyloid beta peptide
APP	larger amyloid precursor protein
APPL	protein product
APPs	acute phase proteins
APR	acute phase response
APRE	acute phase response element
APRF	acute phase response factor
APRIL	acidic protein rich in leucine
APS	autoimmune polyendocrine syndromes
APS	amplification promoting sequences
aps	Anucleate primary sterigmata
APSTs	atypical proliferative serous tumors
APTT	activated partial thromboplastin time
APTTs	activated partial thromboplastin times
APVS	absent pulmonary valve syndrome
ARA	American rheumatism association
ARA	anthracycline resistance associated
ARA	putative receptor antiserum
ARAS	autosomal recessive Alport syndrome
ARCAs	autosomal recessive cerebellar ataxias
ARCD	Acquired renal cystic disease
ARCI	Autosomal recessive congenital ichthyosis
ARCO	autosomal recessive cardiomyopathy ophthalmoplegia
ARD	Adult Refsum disease
ARDRA	Amplified Ribosmal DNA Restriction Analysis
ARDS	adult respiratory distress syndrome
ARDS	acute respiratory distress syndrome
ARE	antioxidant response element
ARE	androgen response element
ARE	androgen response elements
ARE	an antioxidant response element
ARE	antioxidant responsive element
AREA	amplicon restriction endonuclease analysis
AREs	androgen receptor elements
AREs	amide response elements
ARF	alternative reading frame
ARF	Acute rheumatic fever
ARF	ADP ribosylation factor
ARFs	activation of ADP ribosylation factors
ARFS	autosomal rare fragile sites
argR	arginine repressor gene
ARH	autosomal recessive hypercholesterolaemia
ARH	autosomal recessive hypercholesterolemia
ARHSP	autosomal recessive hereditary spastic paraplegia
ARI	Autosomal recessive ichthyosis
ARIC	Atherosclerosis Risk in Communities
ARJP	autosomal recessive juvenile parkinsonism
ARLI	Autosomal recessive lamellar ichthyosis
ARMD	Age related macular degeneration
ARMD	autosomal recessive muscular dystrophies
ARMS	amplification refractory mutation system
ARMS	Amplification refractory mutation
ARN	larger average repeat number
ARN	affected average repeat number
ARNSHL	Autosomal recessive nonsyndromic hearing loss
Arnt	Ah receptor nuclear translocator
ARO	autosomal recessive osteopetrosis
AROA	autosomal recessive ocular albinism
ARP	aldehyde reactive probe
ARP	Adult renal polycystosis
ARP	apoB repressor proteins
ArpA	repressor protein
arPHPV	autosomal recessive persistent hyperplastic primary vitreous
ARPKD	autosomal recessive polycystic kidney disease
ARPs	analyses employing affected relative pairs
ARPs	affected relative pairs
ARPs	arbitrary reference points
arRP	autosomal recessive retinitis pigmentosa
arRP	Autosomal recessive RP
arRP	novel autosomal recessive RP
ARS	autonomous replicating sequence
ARS	autonomously replicating sequence
ARS	acute radiation syndrome
ARS	activity of autonomously replicating sequence
ARS	autonomous replicating sequences
ARS	Agricultural Research Service
ARS	novel autonomously replicating sequence
ARS	minimal autonomous replication sequence
ars	an autonomously replicating sequence
ARS	associated autonomously replicating sequence
