OMIM:PS277450	Vitamin K dependent clotting factors combined deficiency of	VKCFD|^|VITAMIN K DEPENDENT COAGULATION DEFECT|^|FAMILIAL MULTIPLE COAGULATION FACTOR DEFICIENCY III|^|FMFD III|^|MULTIPLE COAGULATION FACTOR DEFICIENCY III|^|MCFD3|^|FACTORS II VII IX AND X COMBINED DEFICIENCY OF|^|GLUTAMIC ACID DEFICIENT GAMMA CARBOXYLATION OF
OMIM:PS309800	Microphthalmia syndromic	MICROPHTHALMIA AND ESOPHAGEAL ATRESIA SYNDROME|^|ANOPHTHALMIA CLINICAL WITH ASSOCIATED ANOMALIES|^|ANOPHTHALMIA ESOPHAGEAL GENITAL SYNDROME|^|AEG SYNDROME|^|OCULOFACIOCARDIODENTAL SYNDROME|^|OFCD SYNDROME|^|MICROPHTHALMIA CATARACTS RADICULOMEGALY AND SEPTAL HEART DEFECTS|^|ANOP2 FORMERLY|^|MAA2 FORMERLY|^|MAINE MICROPHTHALMOS|^|COLOBOMATOUS MICROPHTHALMIA WITH MICROCEPHALY SHORT STATURE AND PSYCHOMOTOR RETARDATION|^|MICROPHTHALMIA WITH ANKYLOBLEPHARON AND MENTAL RETARDATION|^|ANOP1 FORMERLY|^|LENZ MICROPHTHALMIA SYNDROME|^|LENZ DYSPLASIA|^|MAA FORMERLY|^|ANOPHTHALMIA CLINICAL WITH MILD FACIAL DYSMORPHISM AND VARIABLE MALFORMATIONS OF THE LUNG HEART AND DIAPHRAGM|^|ANOPHTHALMIA MICROPHTHALMIA AND PULMONARY HYPOPLASIA|^|SPEAR SYNDROME|^|MATTHEW WOOD SYNDROME|^|PULMONARY AGENESIS MICROPHTHALMIA AND DIAPHRAGMATIC DEFECT|^|PMD|^|MICROCEPHALY MICROPHTHALMIA ECTRODACTYLY OF LOWER LIMBS AND PROGNATHISM|^|MMEP|^|MICROPHTHALMIA AND PITUITARY ANOMALIES|^|MICROPHTHALMIA WITH BRAIN AND DIGIT DEVELOPMENTAL ANOMALIES|^|ANOPHTHALMIA CLINICAL WITH MICROGNATHIA MALFORMED EARS DIGITAL ANOMALIES AND ABNORMAL EXTERNAL GENITALIA|^|MICROPHTHALMIA AND BRAIN ATROPHY|^|MOBA|^|MICROPHTHALMIA WITH OR WITHOUT PULMONARY HYPOPLASIA DIAPHRAGMATIC HERNIA AND OR CARDIAC DEFECTS|^|MICROPHTHALMIA AND COLOBOMA WITH OR WITHOUT RHIZOMELIC SKELETAL DYSPLASIA
OMIM:PS309801	Linear skin defects with multiple congenital anomalies	APLASIA CUTIS CONGENITA RETICULOLINEAR WITH MICROCEPHALY FACIAL DYSMORPHISM AND OTHER CONGENITAL ANOMALIES|^|APLCC|^|LINEAR SKIN DEFECTS WITH CARDIOMYOPATHY AND OTHER CONGENITAL ANOMALIES|^|MICROPHTHALMIA SYNDROMIC 7|^|MCOPS7|^|MICROPHTHALMIA WITH LINEAR SKIN DEFECTS|^|MLS|^|MICROPHTHALMIA DERMAL APLASIA AND SCLEROCORNEA|^|MIDAS SYNDROME
OMIM:PS188050	Thrombophilia	PROTEIN C DEFICIENCY AUTOSOMAL DOMINANT|^|PROC DEFICIENCY AUTOSOMAL DOMINANT|^|THROMBOPHILIA DUE TO FACTOR 2 DEFECT|^|VENOUS THROMBOSIS|^|VENOUS THROMBOEMBOLISM|^|ACTIVATED PROTEIN C RESISTANCE|^|APC RESISTANCE|^|THROMBOPHILIA DUE TO DEFICIENCY OF ACTIVATED PROTEIN C COFACTOR|^|PROC COFACTOR DEFICIENCY|^|PCCF DEFICIENCY|^|THROMBOPHILIA V|^|PROTEIN C DEFICIENCY AUTOSOMAL RECESSIVE|^|PROC DEFICIENCY AUTOSOMAL RECESSIVE|^|THROMBOPHILIA DUE TO HEPARIN COFACTOR II DEFICIENCY|^|THPH10|^|HCF II DEFICIENCY|^|HCF2 DEFICIENCY|^|THROMBOPHILIA DUE TO ANTITHROMBIN III DEFICIENCY|^|THPH7
OMIM:PS604169	Left ventricular noncompaction	LEFT VENTRICULAR NONCOMPACTION 6 INCLUDED|^|LVNC6 INCLUDED|^|LEFT VENTRICULAR NONCOMPACTION 1 WITH OR WITHOUT CONGENITAL HEART DEFECTS
OMIM:PS112240	Cole Carpenter syndrome	BONE FRAGILITY WITH CRANIOSYNOSTOSIS OCULAR PROPTOSIS HYDROCEPHALUS AND DISTINCTIVE FACIAL FEATURES
OMIM:PS115210	Familial restrictive cardiomyopathy	RCM
OMIM:PS193000	Vesicoureteral reflux	VUR
OMIM:PS235200	Hemochromatosis	HEMOCHROMATOSIS|^|HFE|^|HEMOCHROMATOSIS HEREDITARY|^|HH|^|HEMOCHROMATOSIS DUE TO DEFECT IN TRANSFERRIN RECEPTOR 2|^|HEMOCHROMATOSIS AUTOSOMAL DOMINANT|^|HEMOCHROMATOSIS DUE TO DEFECT IN FERROPORTIN|^|IRON OVERLOAD AUTOSOMAL DOMINANT
OMIM:PS604348	Advanced sleep phase syndrome	
OMIM:PS308240	Lymphoproliferative syndrome	XIAP DEFICIENCY|^|XLP|^|LYMPHOPROLIFERATIVE DISEASE X LINKED|^|XLPD|^|LYP|^|DUNCAN DISEASE|^|EPSTEIN BARR VIRUS INFECTION FAMILIAL FATAL|^|EBV INFECTION SEVERE SUSCEPTIBILITY TO|^|EBVS|^|INFECTIOUS MONONUCLEOSIS SEVERE SUSCEPTIBILITY TO|^|IMMUNODEFICIENCY X LINKED PROGRESSIVE COMBINED VARIABLE|^|IMMUNODEFICIENCY 5|^|IMD5|^|PURTILO SYNDROME|^|CD27 DEFICIENCY
OMIM:PS272430	Cold induced sweating syndrome	CRISPONI SYNDROME|^|SOHAR CRISPONI SYNDROME|^|MUSCLE CONTRACTIONS TETANOFORM WITH CHARACTERISTIC FACE CAMPTODACTYLY HYPERTHERMIA AND SUDDEN DEATH
OMIM:PS607765	Bile acid synthesis defect congenital	CHOLESTASIS INTRAHEPATIC WITH DEFECTIVE CONVERSION OF TRIHYDROXYCOPROSTANIC ACID TO CHOLIC ACID|^|TRIHYDROXYCOPROSTANIC ACID IN BILE|^|CHOLESTASIS WITH DELTA 4 3 OXOSTEROID 5 BETA REDUCTASE DEFICIENCY|^|3 BETA HYDROXY DELTA 5 C27 STEROID OXIDOREDUCTASE DEFICIENCY
OMIM:PS604004	Leukoencephalopathy megalencephalic	VACUOLATING MEGALENCEPHALIC LEUKOENCEPHALOPATHY WITH SUBCORTICAL CYSTS|^|LVM|^|VL|^|LEUKOENCEPHALOPATHY WITH SWELLING AND CYSTS|^|VAN DER KNAAP DISEASE
OMIM:PS100070	Aortic aneurysm familial abdominal	ANEURYSM ABDOMINAL AORTIC|^|AAA|^|ABDOMINAL AORTIC ANEURYSM
OMIM:PS607426	Coenzyme Q10 deficiency primary	CoQ10 DEFICIENCY PRIMARY 1|^|UBIQUINONE DEFICIENCY 1|^|COENZYME Q DEFICIENCY 1|^|CoQ DEFICIENCY 1|^|SPINOCEREBELLAR ATAXIA AUTOSOMAL RECESSIVE 9|^|SCAR9
OMIM:PS203100	Oculocutaneous albinism	OCULOCUTANEOUS ALBINISM TYPE I|^|OCA1|^|ALBINISM I|^|OCULOCUTANEOUS ALBINISM TYROSINASE NEGATIVE|^|ATN|^|OCULOCUTANEOUS ALBINISM TYROSINASE POSITIVE|^|ALBINISM II|^|ALBINISM III|^|RUFOUS OCULOCUTANEOUS ALBINISM|^|ROCA|^|XANTHISM|^|ALBINISM YELLOW MUTANT TYPE|^|YELLOW ALBINISM
OMIM:PS194070	Wilms tumor	NEPHROBLASTOMA|^|FAMILIAL WILMS TUMOR 1|^|FWT1|^|WILMS TUMOR SUSCEPTIBILITY TO|^|WTSL
OMIM:PS136800	Corneal dystrophy Fuchs endothelial	CORNEAL DYSTROPHY FUCHS ENDOTHELIAL EARLY ONSET|^|FCD1 LOCUS|^|CORNEAL DYSTROPHY FUCHS ENDOTHELIAL LATE ONSET|^|FCD2 LOCUS|^|CORNEAL DYSTROPHY FUCHS ENDOTHELIAL LATE ONSET|^|CORNEAL DYSTROPHY FUCHS ENDOTHELIAL LATE ONSET|^|FCD3 LOCUS|^|CORNEAL DYSTROPHY FUCHS ENDOTHELIAL LATE ONSET|^|CORNEAL DYSTROPHY FUCHS ENDOTHELIAL LATE ONSET|^|FCD4 LOCUS|^|CORNEAL DYSTROPHY FUCHS ENDOTHELIAL LATE ONSET
OMIM:PS607014	Mucopolysaccharidoses	MPS IIIA|^|SANFILIPPO SYNDROME A|^|HEPARAN SULFATE SULFATASE DEFICIENCY|^|SULFAMIDASE DEFICIENCY|^|MPS IIIB|^|SANFILIPPO SYNDROME B|^|N ACETYL ALPHA D GLUCOSAMINIDASE DEFICIENCY|^|NAGLU DEFICIENCY|^|MPS IIIC|^|SANFILIPPO SYNDROME C|^|ACETYL CoA ALPHA GLUCOSAMINIDE N ACETYLTRANSFERASE DEFICIENCY|^|MORQUIO SYNDROME A|^|MPS IVA|^|MORQUIO A DISEASE|^|GALACTOSAMINE 6 SULFATASE DEFICIENCY|^|GALNS DEFICIENCY|^|MORQUIO SYNDROME B|^|MPS IVB|^|MPS4B|^|MPS VI|^|MAROTEAUX LAMY SYNDROME|^|ARYLSULFATASE B DEFICIENCY|^|ARSB DEFICIENCY|^|N ACETYLGALACTOSAMINE 4 SULFATASE DEFICIENCY|^|MPS VII|^|SLY SYNDROME|^|BETA GLUCURONIDASE DEFICIENCY|^|GUSB DEFICIENCY|^|MPS II|^|HUNTER SYNDROME|^|IDURONATE 2 SULFATASE DEFICIENCY|^|IDS DEFICIENCY|^|SULFOIDURONATE SULFATASE DEFICIENCY|^|SIDS DEFICIENCY|^|MPS IX|^|HYALURONIDASE DEFICIENCY|^|MUCOPOLYSACCHARIDOSIS TYPE IH|^|MPS1 H|^|MUCOPOLYSACCHARIDOSIS TYPE IH S|^|MPS1 HS|^|MUCOPOLYSACCHARIDOSIS TYPE IS|^|MPS1 S|^|MUCOPOLYSACCHARIDOSIS TYPE V FORMERLY|^|MPS V FORMERLY|^|MPS5 FORMERLY
OMIM:PS603165	Dermatitis atopic	ATOD|^|ECZEMA ATOPIC|^|DERMATITIS ATOPIC WITH ASTHMA|^|DERMATITIS ATOPIC SEVERITY OF
OMIM:PS161050	Nail disorder nonsyndromic congenital	ANONYCHIA HYPONYCHIA AND ONYCHODYSTROPHY|^|ANONYCHIA PARTIAL|^|KOILONYCHIA HEREDITARY|^|SPOON NAILS|^|LEUKONYCHIA TOTALIS AND OR PARTIALIS|^|PORCELAIN NAILS|^|TWENTY NAIL DYSTROPHY|^|ONYCHODYSTROPHY TOTALIS ISOLATED|^|ONYCHOLYSIS PARTIAL WITH SCLERONYCHIA|^|ONYCHOLYSIS HEREDITARY DISTAL|^|ANONYCHIA HYPONYCHIA CONGENITA|^|ANONYCHIA TOTALIS|^|ONYCHODYSPLASIA ISOLATED CONGENITAL|^|TOENAIL DYSTROPHY ISOLATED|^|ANONYCHIA ONYCHOLYSIS ISOLATED|^|ONYCHODYSTROPHY|^|NAIL DYSPLASIA|^|CLAW SHAPED NAILS|^|ONYCHAUXIS HYPONYCHIA AND ONYCHOLYSIS
OMIM:PS167320	Inclusion body myopathy Paget disease frontotemporal dementia	MULTISYSTEM PROTEINOPATHY 1|^|MSP1|^|MUSCULAR DYSTROPHY LIMB GIRDLE WITH PAGET DISEASE OF BONE|^|PAGETOID AMYOTROPHIC LATERAL SCLEROSIS|^|PAGETOID NEUROSKELETAL SYNDROME|^|LOWER MOTOR NEURON DEGENERATION WITH PAGET LIKE BONE DISEASE|^|MULTISYSTEM PROTEINOPATHY 2|^|MSP2|^|MULTISYSTEM PROTEINOPATHY 3|^|MSP3
OMIM:PS304500	Deafness X linked	DEAFNESS X LINKED 4 CONGENITAL SENSORINEURAL|^|DFN4|^|DEAFNESS X LINKED 6 PROGRESSIVE|^|DFN6|^|DEAFNESS NONSYNDROMIC SENSORINEURAL PROGRESSIVE 6|^|DEAFNESS CONDUCTIVE WITH STAPES FIXATION|^|DEAFNESS 3 CONDUCTIVE WITH STAPES FIXATION|^|DFN3|^|PERILYMPHATIC GUSHER DEAFNESS SYNDROME|^|DEAFNESS MIXED WITH PERILYMPHATIC GUSHER|^|NANCE DEAFNESS|^|SENSORINEURAL DEAFNESS PROFOUND WITH OR WITHOUT A CONDUCTIVE COMPONENT ASSOCIATED WITH A UNIQUE DEVELOPMENTAL ABNORMALITY OF THE EAR|^|DEAFNESS X LINKED 2 SENSORINEURAL CONGENITAL|^|DFN2
OMIM:PS220290	Deafness autosomal recessive	NEUROSENSORY NONSYNDROMIC RECESSIVE DEAFNESS 2|^|NSRD2|^|NEUROSENSORY NONSYNDROMIC RECESSIVE DEAFNESS 3|^|NSRD3|^|NEUROSENSORY NONSYNDROMIC RECESSIVE DEAFNESS 4|^|NSRD4|^|DILATED VESTIBULAR AQUEDUCT|^|DVA|^|NEUROSENSORY NONSYNDROMIC RECESSIVE DEAFNESS 5|^|NSRD5|^|NEUROSENSORY NONSYNDROMIC RECESSIVE DEAFNESS 6|^|NSRD6|^|DEAFNESS AUTOSOMAL RECESSIVE 11|^|DFNB11|^|DEAFNESS AUTOSOMAL RECESSIVE 10|^|DFNB10|^|DEAFNESS CHILDHOOD ONSET NEUROSENSORY AUTOSOMAL RECESSIVE 8|^|NEUROSENSORY NONSYNDROMIC RECESSIVE DEAFNESS 8|^|NSRD8|^|DEAFNESS AUTOSOMAL RECESSIVE 72|^|DFNB72|^|DEAFNESS AUTOSOMAL RECESSIVE 95|^|DFNB95|^|DEAFNESS AUTOSOMAL RECESSIVE 18|^|DFNB18|^|WHIRLER MOUSE HOMOLOG OF|^|DEAFNESS AUTOSOMAL RECESSIVE 84|^|DFNB84|^|DEAFNESS AUTOSOMAL RECESSIVE 84A WITH VESTIBULAR DYSFUNCTION
OMIM:PS239300	Hyperphosphatasia with mental retardation syndrome	MABRY SYNDROME|^|MENTAL RETARDATION AUTOSOMAL RECESSIVE 17|^|MRT17|^|MENTAL RETARDATION AUTOSOMAL RECESSIVE 21|^|MRT21
OMIM:PS147920	Kabuki syndrome	KABUKI SYNDROME|^|KABUKI MAKE UP SYNDROME|^|KMS|^|NIIKAWA KUROKI SYNDROME
OMIM:PS193900	White sponge nevus	WHITE SPONGE NEVUS OF CANNON|^|LEUKOKERATOSIS HEREDITARY MUCOSAL
OMIM:PS229200	Brittle cornea syndrome	FRAGILITAS OCULI WITH JOINT HYPEREXTENSIBILITY|^|CORNEAL FRAGILITY KERATOGLOBUS BLUE SCLERAE JOINT HYPEREXTENSIBILITY|^|DYSGENESIS MESODERMALIS CORNEAE ET SCLERAE|^|EHLERS DANLOS SYNDROME TYPE VIB FORMERLY|^|EDS6B FORMERLY
OMIM:PS165500	Optic atrophy	OPTIC ATROPHY AND CATARACT AUTOSOMAL DOMINANT|^|OPTIC ATROPHY JUVENILE|^|KJER TYPE OPTIC ATROPHY|^|OPTIC ATROPHY KJER TYPE|^|OAK|^|OPTIC ATROPHY CONGENITAL OR EARLY INFANTILE AUTOSOMAL RECESSIVE|^|OPTIC ATROPHY X LINKED|^|OPTIC ATROPHY NON LEBER TYPE WITH EARLY ONSET
OMIM:PS269500	Sclerosteosis	SOST|^|CORTICAL HYPEROSTOSIS WITH SYNDACTYLY
OMIM:PS257300	Mosaic variegated aneuploidy syndrome	MVA SYNDROME
OMIM:PS209900	Bardet Biedl syndrome	
OMIM:PS242300	Ichthyosis congenital autosomal recessive	COLLODION BABY SELF HEALING|^|ICHTHYOSIFORM ERYTHRODERMA NONBULLOUS CONGENITAL 1 FORMERLY|^|NCIE1 FORMERLY|^|ICHTHYOSIFORM ERYTHRODERMA BROCQ CONGENITAL NONBULLOUS FORM FORMERLY|^|ICHTHYOSIS CONGENITAL AUTOSOMAL RECESSIVE 1 WITH BATHING SUIT DISTRIBUTION|^|COLLODION BABY SELF HEALING|^|SHCB|^|ICHTHYOSIS CONGENITA|^|LAMELLAR EXFOLIATION OF NEWBORN|^|DESQUAMATION OF NEWBORN|^|COLLODION FETUS|^|ICHTHYOSIS CONGENITA II|^|ICR2|^|ICHTHYOSIS LAMELLAR 1 FORMERLY|^|LI1 FORMERLY|^|ICHTHYOSIS CONGENITA HARLEQUIN FETUS TYPE|^|HARLEQUIN ICHTHYOSIS|^|HI|^| HARLEQUIN FETUS|^|ICHTHYOSIS CONGENITA IIB|^|ICR2B|^|ICHTHYOSIS LAMELLAR 2 FORMERLY|^|LI2 FORMERLY|^|ICHTHYOSIS WITH HYPOTRICHOSIS AUTOSOMAL RECESSIVE|^|ARIH|^|ICHTHYOSIS AND FOLLICULAR ATROPHODERMA WITH HYPOTRICHOSIS AND HYPOHIDROSIS|^|IFAH|^|ICHTHYOSIS NONLAMELLAR AND NONERYTHRODERMIC CONGENITAL AUTOSOMAL RECESSIVE|^|NNCI|^|ICHTHYOSIS CONGENITA III|^|ICHTHYOSIS LAMELLAR 3 FORMERLY|^|LI3 FORMERLY|^|COLLODION BABY SELF HEALING|^|ICHTHYOSIS LAMELLAR 5 FORMERLY|^|LI5 FORMERLY|^|ICHTHYOSIS CONGENITAL AUTOSOMAL RECESSIVE NIPAL4 RELATED|^|LAMELLAR ICHTHYOSIS LATE ONSET|^|ICHTHYOSIS LAMELLAR 4 FORMERLY|^|LI4 FORMERLY
OMIM:PS233400	Perrault syndrome	OVARIAN DYSGENESIS WITH SENSORINEURAL DEAFNESS|^|GONADAL DYSGENESIS XX TYPE WITH DEAFNESS|^|DEAFNESS AUTOSOMAL RECESSIVE 81 FORMERLY|^|DFNB81 FORMERLY
OMIM:PS175780	Porencephaly	HEMIPLEGIA INFANTILE WITH PORENCEPHALY PORENCEPHALY TYPE 1|^|T1P|^|PORENCEPHALY TYPE 1 AUTOSOMAL DOMINANT|^|ADT1P
OMIM:PS151660	Lipodystrophy familial partial	FPL2|^|LIPODYSTROPHY FAMILIAL PARTIAL DUNNIGAN TYPE|^|LIPODYSTROPHY FAMILIAL OF LIMBS AND LOWER TRUNK|^|LIPODYSTROPHY REVERSE PARTIAL|^|LIPOATROPHIC DIABETES|^|LIPODYSTROPHY FAMILIAL PARTIAL ASSOCIATED WITH PPARG MUTATIONS|^|LIPODYSTROPHY FAMILIAL PARTIAL KOBBERLING TYPE|^|LIPODYSTROPHY FAMILIAL PARTIAL ASSOCIATED WITH PLIN1 MUTATIONS|^|LIPODYSTROPHY FAMILIAL PARTIAL ASSOCIATED WITH CIDEC MUTATIONS|^|LIPODYSTROPHY FAMILIAL PARTIAL ASSOCIATED WITH LIPE MUTATIONS
OMIM:PS100300	Adams Oliver syndrome	AOS|^|ABSENCE DEFECT OF LIMBS SCALP AND SKULL|^|CONGENITAL SCALP DEFECTS WITH DISTAL LIMB REDUCTION ANOMALIES|^|APLASIA CUTIS CONGENITA WITH TERMINAL TRANSVERSE LIMB DEFECTS
OMIM:PS135700	Fibrosis of extraocular muscles congenital	OPHTHALMOPLEGIA CONGENITAL|^|BLEPHAROPTOSIS WITH ABSENT EYE MOVEMENTS|^|FEOM1 LOCUS|^|FEOM3 LOCUS|^|FEOM2 LOCUS|^|FIBROSIS OF EXTRAOCULAR MUSCLES CONGENITAL AUTOSOMAL RECESSIVE|^|FEOM4 LOCUS|^|FIBROSIS OF EXTRAOCULAR MUSCLES CONGENITAL WITH ULNAR HAND ANOMALIES|^|CFEOM U|^|FIBROSIS OF EXTRAOCULAR MUSCLES CONGENITAL 4|^|CFEOM4
OMIM:PS208085	Arthrogryposis renal dysfunction and cholestasis	ARC SYNDROME|^|ARCS
OMIM:PS300818	Paroxysmal nocturnal hemoglobinuria	
OMIM:PS211530	Brown Vialetto Van Laere syndrome	BULBAR PALSY PROGRESSIVE WITH SENSORINEURAL DEAFNESS|^|PONTOBULBAR PALSY WITH DEAFNESS
OMIM:PS604233	Epilepsy generalized with febrile seizures plus	GEFS TYPE 1|^|GEFS 1|^|GEFS TYPE 2|^|GEFS 2|^|GEFS TYPE 4|^|GEFS 4|^|GEFS TYPE 3|^|GEFS 3|^|GEFS TYPE 6|^|GEFS 6|^|GEFS TYPE 8|^|GEFS 8|^|GEFS TYPE 7|^|GEFS 7|^|GEFS TYPE 9|^|GEFS 9
OMIM:PS254800	Epilepsy progressive myoclonic	MELF|^|LAFORA DISEASE|^|LAFORA BODY DISEASE|^|LBD|^|EPILEPSY PROGRESSIVE MYOCLONIC 2A|^|EPM2A|^|EPM2|^|ULD|^|EPILEPSY PROGRESSIVE MYOCLONIC 1A|^|EPM1A|^|EPILEPSY PROGRESSIVE MYOCLONIC 1|^|EPM1|^|PROGRESSIVE MYOCLONIC EPILEPSY|^|PME|^|BALTIC MYOCLONIC EPILEPSY|^|ACTION MYOCLONUS RENAL FAILURE SYNDROME|^|AMRF|^|MYOCLONUS NEPHROPATHY SYNDROME|^|CEROID LIPOFUSCINOSIS NEURONAL 14|^|CLN14
